GRIDCODE,CVE_ENT&CVE_MUN,Fa,USs4ginMUNICIPIO (m2)
27150,31076,0.007544973,138875497.2
27151,31024,0.126335495,82293853.89
27151,31080,0.319703437,220840182.3
27152,31049,0.314823488,81900079.09
27152,31024,0.021447401,82293853.89
27152,31080,0.191436015,220840182.3
27152,31036,0.001292536,107731704.1
27153,31069,0.06435295,212600523.8
27153,31049,0.101453131,81900079.09
27153,31080,1.29603E-05,220840182.3
27153,31010,0.266765415,58605298.86
27153,31036,0.007913385,107731704.1
27154,31069,0.012230397,212600523.8
27155,31069,0.008525414,212600523.8
27155,31104,0.003747074,575737424.9
27156,31069,0.002804702,212600523.8
27156,31104,0.069518045,575737424.9
27157,31104,0.140623861,575737424.9
27158,31104,0.130443529,575737424.9
27159,31017,0.272090676,214200674.9
27159,31104,0.017784583,575737424.9
27160,31043,0.004914041,73601708.55
27160,31017,0.1627753,214200674.9
27160,31081,0.001142176,60842757.95
27160,31081,0.014016123,60842757.95
27161,31017,0.002273011,214200674.9
27161,31092,0.008052048,242774153.7
27161,31081,0.004909796,60842757.95
27161,31081,0.220906996,60842757.95
27162,31092,0.026341505,242774153.7
27165,31102,0.155761304,29805835.97
27166,31102,0.198556666,29805835.97
27166,23002,0.001190734,1054396345
27169,23009,0.740227325,48360804.34
27170,23009,0.027482754,48360804.34
27320,18004,0.015703137,495575547.5
27321,18004,0.076611168,495575547.5
27321,18004,0.040430919,495575547.5
27322,18004,0.001656252,495575547.5
27324,18004,0.011285198,495575547.5
27324,18004,0.001295401,495575547.5
27325,18013,0.035899251,209198825.4
27325,18013,0.176156451,209198825.4
27325,18013,0.006217764,209198825.4
27325,18004,0.015633919,495575547.5
27325,18004,0.003532449,495575547.5
27326,18013,0.012578043,209198825.4
27326,18013,0.060325763,209198825.4
27326,18013,0.071831572,209198825.4
27327,18002,0.043036619,147030283.7
27327,18002,0.083546032,147030283.7
27327,18002,0.001415716,147030283.7
27327,18013,0.077313009,209198825.4
27327,18013,0.011287209,209198825.4
27327,18013,8.74108E-06,209198825.4
27327,18014,0.001817416,311382892.9
27327,18014,0.030861915,311382892.9
27328,18002,0.001371237,147030283.7
27328,18002,0.181213423,147030283.7
27328,18007,0.006918947,61168746.42
27328,18014,0.000802313,311382892.9
27328,18014,0.008924981,311382892.9
27328,18014,0.02385076,311382892.9
27329,18002,0.023444324,147030283.7
27329,18007,0.290641371,61168746.42
27330,18007,0.27416734,61168746.42
27331,18007,0.068444579,61168746.42
27338,14094,0.02417867,159964118
27339,14094,8.65535E-05,159964118
27340,32011,0.057176486,44676411.05
27341,32011,0.042035859,44676411.05
27341,32028,0.21136193,108089491.7
27341,14071,1,4740698.335
27342,32028,0.267540405,108089491.7
27344,32033,0.239805926,86300847.77
27345,32033,0.042432424,86300847.77
27345,14118,0.000280797,239891870.6
27345,14118,0.027721053,239891870.6
27345,14118,3.93675E-08,239891870.6
27346,14118,0.001473164,239891870.6
27346,14118,0.155872017,239891870.6
27347,14118,0.005796561,239891870.6
27347,14118,0.174600495,239891870.6
27348,14060,0.039414587,170789310.9
27348,14118,0.01912223,239891870.6
27348,14118,0.064501213,239891870.6
27348,14117,0.000519839,122898203.5
27348,14117,0.11528988,122898203.5
27349,14060,0.008209225,170789310.9
27349,14117,0.013436198,122898203.5
27349,14117,0.246683984,122898203.5
27349,14117,0.017878196,122898203.5
27350,14046,2.88978E-06,157478163.1
27350,14046,0.002396107,157478163.1
27350,14117,0.357833188,122898203.5
27350,14111,0.026798797,133992339.8
27351,14046,0.113434776,157478163.1
27351,14046,0.081875722,157478163.1
27351,14117,0.004481971,122898203.5
27351,14111,0.020100098,133992339.8
27352,14046,0.0452502,157478163.1
27352,14046,0.067598645,157478163.1
27352,14046,0.123942785,157478163.1
27352,14046,0.025771958,157478163.1
27353,14046,0.005780306,157478163.1
27353,14046,0.019711605,157478163.1
27353,14046,0.101128572,157478163.1
27353,14073,0.036101203,197146216.7
27353,14073,0.001076682,197146216.7
27353,14073,0.002026814,197146216.7
27354,14073,0.019713032,197146216.7
27356,14073,0.000539381,197146216.7
27356,14109,0.058128863,203434106.8
27357,14109,0.119067676,203434106.8
27358,14109,0.262748585,203434106.8
27359,14053,0.001591449,694288105.6
27359,14053,0.003565197,694288105.6
27359,14109,0.008766242,203434106.8
27359,14109,0.148912275,203434106.8
27360,14053,0.000653648,694288105.6
27360,14109,0.017645496,203434106.8
27360,11020,0.000354204,487924251
27361,11020,0.022058255,487924251
27361,11020,0.01261621,487924251
27361,11020,0.000129847,487924251
27362,11020,0.031755011,487924251
27362,11020,0.008698477,487924251
27363,11020,0.001741753,487924251
27364,11020,0.031630756,487924251
27365,11030,0.009197551,827834436.1
27365,11020,0.00279587,487924251
27368,11014,0.012846409,784680962.2
27369,11014,0.026207572,784680962.2
27369,11014,0.012804432,784680962.2
27369,11014,0.004627988,784680962.2
27370,11014,0.018593222,784680962.2
27370,11014,0.001944648,784680962.2
27370,11014,0.038678688,784680962.2
27370,11014,2.635E-07,784680962.2
27371,11014,0.00793112,784680962.2
27371,11014,0.002632393,784680962.2
27371,11014,0.040068895,784680962.2
27372,11033,1.9538E-05,531852024.3
27372,11033,0.001493563,531852024.3
27372,11014,0.051216084,784680962.2
27372,11014,0.038329306,784680962.2
27372,11014,0.001651667,784680962.2
27372,11014,3.60624E-05,784680962.2
27373,11033,0.062296384,531852024.3
27373,11033,0.004873087,531852024.3
27373,11033,0.058467464,531852024.3
27373,11014,0.011641436,784680962.2
27373,11014,6.12629E-06,784680962.2
27373,11014,0.006423148,784680962.2
27374,11033,0.053387308,531852024.3
27374,11033,0.018838553,531852024.3
27374,11033,0.010961171,531852024.3
27375,11013,0.019415414,159753274.7
27375,11013,0.142135904,159753274.7
27375,11032,0.000316189,306083905.8
27375,11032,0.00019017,306083905.8
27375,11033,0.006838316,531852024.3
27375,11033,0.035528895,531852024.3
27376,11013,0.221230208,159753274.7
27376,11013,0.104888157,159753274.7
27376,11013,0.080959114,159753274.7
27376,11033,0.000137424,531852024.3
27377,11013,0.009369448,159753274.7
27377,11013,0.167199595,159753274.7
27378,11013,0.000375898,159753274.7
27387,22009,0.152443843,88911641.37
27388,22009,0.012119686,88911641.37
27388,22010,0.000623703,139125310.5
27389,22010,0.013488405,139125310.5
27390,22010,0.039619019,139125310.5
27390,22010,0.023663525,139125310.5
27390,13040,0.088492478,64707588.46
27391,22010,0.023789429,139125310.5
27391,13040,0.395263633,64707588.46
27392,13018,0.130705039,110288099.8
27392,13018,0.236905302,110288099.8
27393,13018,0.463897187,110288099.8
27393,13062,0.022236934,84938468.07
27394,24037,0.011434584,230755475.4
27394,13018,0.009334355,110288099.8
27394,13018,0.049687541,110288099.8
27394,13062,0.273573413,84938468.07
27394,13062,0.002514976,84938468.07
27395,24037,0.001690128,230755475.4
27395,13062,1.04752E-05,84938468.07
27395,13073,0.089756883,118928945.8
27396,13028,0.000105023,285350229.7
27396,13028,0.030226475,285350229.7
27396,13046,0.077056018,251256179.4
27396,13046,0.01188345,251256179.4
27396,13046,0.006066919,251256179.4
27396,13073,0.114723528,118928945.8
27396,13073,0.059519626,118928945.8
27397,13028,0.112061467,285350229.7
27397,13028,0.039528841,285350229.7
27397,13032,0.610115957,38033837.71
27397,13046,0.001407531,251256179.4
27397,13046,0.028123018,251256179.4
27397,13046,0.017171809,251256179.4
27398,13028,0.175527983,285350229.7
27398,13028,0.056192618,285350229.7
27398,13028,0.006543708,285350229.7
27398,13028,0.019154042,285350229.7
27398,13032,0.143700445,38033837.71
27399,13011,0.036203997,104567198.5
27399,13028,0.134192733,285350229.7
27399,13028,0.000591968,285350229.7
27400,13011,0.008326113,104567198.5
27400,13028,0.022138645,285350229.7
27404,30058,0.057496031,360354516.5
27404,30167,0.330320064,44336562.87
27405,30058,0.0033608,360354516.5
27405,30160,0.012061618,840978006.5
27405,30167,0.126110167,44336562.87
27405,30167,0.019238058,44336562.87
27406,30034,0.048516826,30762493.65
27406,30160,0.04731264,840978006.5
27406,30167,0.180754027,44336562.87
27407,30160,0.007687857,840978006.5
27492,31033,0.000236271,289806377.3
27493,31048,0.025057358,277021527.9
27494,31048,0.23464133,277021527.9
27495,31048,0.009016624,277021527.9
27495,31048,0.05060837,277021527.9
27495,31048,0.002681129,277021527.9
27495,31045,0.002317788,134434401.6
27496,31048,2.98344E-05,277021527.9
27496,31048,0.011461936,277021527.9
27496,31045,0.004578453,134434401.6
27496,31045,0.039938047,134434401.6
27497,31023,0.081621227,49204998.98
27497,31045,0.348647729,134434401.6
27497,31045,0.012850709,134434401.6
27498,31023,0.022154214,49204998.98
27498,31055,0.001729223,115820603
27498,31045,0.067498982,134434401.6
27501,31090,0.006710539,63053652.11
27501,31076,0.086985671,138875497.2
27502,31076,0.416374051,138875497.2
27503,31080,0.036613987,220840182.3
27503,31076,0.011928847,138875497.2
27503,31036,0.150179971,107731704.1
27504,31080,0.146208258,220840182.3
27504,31036,0.071075485,107731704.1
27505,31069,0.035925886,212600523.8
27505,31037,0.062967806,184132205.7
27505,31080,0.048392405,220840182.3
27505,31036,0.22702402,107731704.1
27506,31069,0.013245467,212600523.8
27506,31069,0.188423488,212600523.8
27506,31037,0.011185306,184132205.7
27506,31037,0.14897114,184132205.7
27506,31036,0.002957726,107731704.1
27507,31069,0.100668998,212600523.8
27507,31069,0.135425992,212600523.8
27508,31069,0.057887419,212600523.8
27509,31104,0.028282319,575737424.9
27510,31104,0.026445101,575737424.9
27511,31104,0.051028289,575737424.9
27512,31043,0.009583428,73601708.55
27512,31017,0.210610778,214200674.9
27512,31104,0.005947064,575737424.9
27513,31043,0.289178782,73601708.55
27513,31017,0.205994093,214200674.9
27513,31081,0.000815928,60842757.95
27514,31043,0.026701349,73601708.55
27514,31017,0.000896702,214200674.9
27514,31081,0.010898214,60842757.95
27522,23009,0.230053971,48360804.34
27523,23009,0.002235949,48360804.34
27673,18004,0.003201553,495575547.5
27674,18004,0.008131452,495575547.5
27674,18004,0.108444741,495575547.5
27675,18004,0.011494413,495575547.5
27677,18013,0.004905031,209198825.4
27677,18004,0.07901659,495575547.5
27677,18004,0.012693199,495575547.5
27678,18013,0.004166519,209198825.4
27678,18013,0.115003682,209198825.4
27678,18013,0.009773586,209198825.4
27678,18004,0.018410502,495575547.5
27678,18004,0.039407644,495575547.5
27679,18013,0.002618542,209198825.4
27679,18013,0.001019772,209198825.4
27679,18013,0.162311799,209198825.4
27680,18013,0.060998908,209198825.4
27680,18014,0.081754577,311382892.9
27680,18014,0.001873559,311382892.9
27681,18007,0.0055964,61168746.42
27681,18014,0.046826104,311382892.9
27691,14094,0.109423593,159964118
27691,14094,0.003220047,159964118
27692,32047,0.005070268,63573274.5
27692,14094,0.011772963,159964118
27693,32011,0.428135547,44676411.05
27694,32011,0.472652108,44676411.05
27694,32028,0.017559561,108089491.7
27694,32028,0.002647662,108089491.7
27695,32028,0.402878329,108089491.7
27696,32028,0.00024578,108089491.7
27697,32033,0.155609391,86300847.77
27698,14118,0.011817609,239891870.6
27699,32034,0.009437378,315684159.2
27699,32034,0.016353476,315684159.2
27699,14118,0.122665918,239891870.6
27700,32034,0.044091189,315684159.2
27700,32034,0.024797542,315684159.2
27700,14118,0.021734177,239891870.6
27701,32034,0.002450379,315684159.2
27701,14060,0.245266646,170789310.9
27701,14060,0.006854375,170789310.9
27701,14118,0.000645346,239891870.6
27702,14060,0.004572093,170789310.9
27702,14060,0.345286011,170789310.9
27702,14060,3.74428E-05,170789310.9
27702,14060,0.014402936,170789310.9
27702,14117,0.001953081,122898203.5
27703,14060,0.057034623,170789310.9
27703,14060,0.004011049,170789310.9
27703,14117,1.46405E-05,122898203.5
27703,14117,0.018952414,122898203.5
27703,14091,0.001995812,439445739.3
27704,14046,0.009485889,157478163.1
27705,14046,0.053645391,157478163.1
27705,14046,0.023867177,157478163.1
27705,14073,0.000962673,197146216.7
27706,14046,5.2773E-08,157478163.1
27706,14046,0.01149106,157478163.1
27706,14073,0.065761283,197146216.7
27706,14073,0.04570163,197146216.7
27706,14073,0.001152317,197146216.7
27707,14073,0.007627072,197146216.7
27707,14073,0.156003552,197146216.7
27707,14073,0.002555049,197146216.7
27708,14073,0.009264696,197146216.7
27708,14073,0.00429148,197146216.7
27709,14073,6.05994E-05,197146216.7
27709,14073,0.024339626,197146216.7
27709,14053,0.000133057,694288105.6
27709,14109,0.01359837,203434106.8
27710,14053,0.01795077,694288105.6
27710,14109,0.028088971,203434106.8
27710,14109,0.059737877,203434106.8
27711,14053,0.000371662,694288105.6
27711,14109,0.000411179,203434106.8
27711,14109,0.06418817,203434106.8
27712,14053,9.2724E-08,694288105.6
27712,14053,0.003258356,694288105.6
27712,14053,0.012203439,694288105.6
27712,14109,0.002418056,203434106.8
27713,14053,0.021680159,694288105.6
27713,14109,0.001050167,203434106.8
27714,11020,0.029253597,487924251
27717,11030,0.02144433,827834436.1
27717,11020,0.035768879,487924251
27718,11030,0.001206621,827834436.1
27718,11030,0.018248496,827834436.1
27718,11030,0.006105934,827834436.1
27719,11030,0.003543374,827834436.1
27720,11014,0.00966833,784680962.2
27721,11014,0.055787708,784680962.2
27722,11014,0.040265121,784680962.2
27723,11014,0.018321058,784680962.2
27723,11014,0.028760859,784680962.2
27723,11014,0.011013053,784680962.2
27724,11014,0.009986042,784680962.2
27724,11014,0.001884079,784680962.2
27724,11014,0.003271038,784680962.2
27724,11014,0.000170649,784680962.2
27724,11014,0.029818056,784680962.2
27724,11014,0.009765852,784680962.2
27724,11014,0.004682293,784680962.2
27725,11033,0.005144597,531852024.3
27725,11033,0.002048217,531852024.3
27725,11033,8.13466E-05,531852024.3
27725,11014,0.064160514,784680962.2
27725,11014,0.01668466,784680962.2
27725,11014,0.008346057,784680962.2
27725,11014,0.005302481,784680962.2
27726,11033,0.082337659,531852024.3
27726,11033,0.019319092,531852024.3
27726,11033,0.000123148,531852024.3
27726,11033,0.002049898,531852024.3
27726,11014,0.002165095,784680962.2
27726,11014,0.001052662,784680962.2
27727,11033,0.061090983,531852024.3
27727,11033,0.000692527,531852024.3
27727,11033,0.000525383,531852024.3
27728,11033,0.004262559,531852024.3
27728,11033,0.055239634,531852024.3
27729,11013,0.000807323,159753274.7
27729,11033,0.006020617,531852024.3
27730,11043,0.308036492,86528716.73
27731,11043,0.052654859,86528716.73
27731,11043,0.114030381,86528716.73
27732,11045,0.221227233,62813866.66
27732,11034,0.964429731,3361900.168
27732,11043,0.052503018,86528716.73
27733,11045,0.052007973,62813866.66
27733,11034,0.035570269,3361900.168
27737,22002,0.033769164,49319652.9
27738,22002,0.573753551,49319652.9
27739,22009,0.092227772,88911641.37
27740,22009,0.07407965,88911641.37
27740,22009,0.098067241,88911641.37
27741,22009,1.01754E-06,88911641.37
27741,22009,0.02621139,88911641.37
27741,22009,0.00160107,88911641.37
27741,22010,0.080686845,139125310.5
27742,22010,0.140418339,139125310.5
27742,22010,0.020687138,139125310.5
27742,22010,0.022277296,139125310.5
27743,22010,0.125627489,139125310.5
27743,22010,0.020814581,139125310.5
27743,22010,0.018607195,139125310.5
27744,22010,0.251119539,139125310.5
27744,22010,0.002968939,139125310.5
27744,13049,0.226476858,21935706.08
27745,13049,0.773523142,21935706.08
27746,24037,0.025441761,230755475.4
27746,13018,0.087679501,110288099.8
27747,24037,0.149279746,230755475.4
27747,24037,0.135408254,230755475.4
27747,13018,0.002638055,110288099.8
27747,13018,0.009764582,110288099.8
27747,13062,0.050980688,84938468.07
27748,24037,0.133652354,230755475.4
27748,24037,0.003357372,230755475.4
27748,13073,0.01426396,118928945.8
27749,24037,0.087847418,230755475.4
27749,24037,0.005153506,230755475.4
27749,24029,0.008887992,330475874.2
27749,24029,0.026085467,330475874.2
27749,24029,0.041475045,330475874.2
27749,13046,0.000533695,251256179.4
27749,13046,0.08511536,251256179.4
27749,13046,0.002505619,251256179.4
27749,13073,0.000468931,118928945.8
27750,13028,1.06467E-05,285350229.7
27750,13028,0.068661768,285350229.7
27750,13032,0.225827584,38033837.71
