GRIDCODE,CVENTMUN,Suma de Fter
50973,8014,0.127884616
50974,8014,0.023673815
50983,10013,0.158604276
50984,10013,0.02669294
51006,5007,0.033522025
51007,5007,0.0506157
51008,5007,0.05521367
51030,19050,0.807529773
51244,3001,0.011150896
51245,3001,0.030415361
51246,3001,0.011635611
51255,3009,0.008123683
51283,26033,0.527614001
51288,25007,0.019461426
51288,25010,0.05500973
51290,25007,0.014368368
51290,25010,0.043578614
51291,25007,0.010022335
51291,25010,0.010206697
51299,8046,0.136005336
51318,10017,0.103679889
51319,10017,0.03800897
51321,8044,0.074765045
51322,8044,0.164511963
51323,8044,0.291975931
51327,8014,0.12349153
51337,10013,0.004294261
51360,5007,0.004684888
51363,5007,0.059257364
51366,5006,0.042810237
51383,19050,0.192470227
51597,3001,0.029846132
51608,3009,0.056889845
51609,3009,0.069198284
51639,26003,0.065254435
51641,25007,0.056604159
51642,25007,0.079917867
51643,25007,0.12804575
51644,25007,0.010557594
51645,25007,0.03066828
51652,8046,0.118014041
51670,10017,0.079345862
51671,8060,0.020521589
51671,10017,0.106478969
51672,8060,0.530287685
51672,10017,0.001044784
51675,8044,0.208518161
51677,8044,0.229069075
51678,8044,0.005183135
51679,8014,0.086376261
51680,8014,0.285618955
51688,8036,0.003678
51689,8036,0.123905231
51689,10013,0.062243652
51690,8036,0.096123276
51690,10013,0.05041915
51691,8036,0.013492822
51714,5007,0.007627332
51715,5007,0.04844421
51716,5007,0.044985683
51719,5006,0.151052691
51720,5006,0.231146177
51721,5006,0.033996884
51949,3001,0.018633204
51949,3002,0.012117931
51950,3001,0.003138787
51987,26042,0.024733661
51991,26003,0.05444319
51992,26003,0.013066339
51995,25007,0.076347136
51996,25007,0.037039523
51997,25007,0.116668095
52005,8008,0.191174831
52005,8046,0.052082712
52009,8027,0.026513057
52010,8027,0.071345826
52011,8027,0.044326016
52012,8027,0.017649286
52013,8027,0.018287134
52025,8059,0.375421992
52025,8060,0.449190726
52030,8044,0.025976691
52032,8003,0.16467344
52032,8014,0.067239431
52033,8014,0.225487341
52033,8039,0.045328301
52039,8036,0.000173931
52040,8036,0.057438512
52041,8036,0.103127487
52044,8036,0.148505404
52045,8036,0.125925414
52046,8036,0.029657293
52068,5007,0.061972713
52069,5007,0.000818051
52082,5005,0.500226878
52083,5005,0.499773122
52089,19032,0.022785816
52301,3002,0.018423176
52302,3002,0.008102834
52340,26033,0.185877215
52340,26042,0.05469839
52341,26042,0.197961221
52342,26003,0.013232474
52342,26042,0.156835194
52343,26003,0.06200884
52344,26003,0.095127969
52358,8008,0.051537743
52360,8027,0.000620495
52361,8027,0.110348884
52362,8027,0.090318755
52365,8027,0.005895488
52366,8027,0.013356242
52373,8007,0.002184848
52376,8033,0.150327968
52377,8033,0.001918731
52377,8059,0.624578008
52380,8032,0.090596495
52383,8003,0.05730193
52384,8003,0.111588241
52385,8003,0.056415794
52385,8014,0.006840437
52386,8014,0.01604479
52386,8039,0.149304821
52387,8039,0.274406576
52392,8036,0.075222558
52415,5007,0.047773275
52416,5007,0.060220276
52417,5007,0.054700417
52418,5007,0.056186351
52419,5007,0.057958438
52420,5007,0.011112605
52421,5007,0.00842363
52422,5007,0.056354331
52422,5029,0.854041246
52423,5029,0.145958754
52442,19032,0.276673362
52444,19005,0.00252407
52445,19005,0.028472609
52653,3002,0.027835822
52654,3002,0.014210213
52660,3002,0.010314582
52661,3002,0.002763953
52662,3002,0.014293131
52692,26042,0.060155087
52693,26042,0.033607546
52697,26003,0.08578895
52721,8007,0.006430411
52722,8007,0.097691536
52726,8007,0.14193953
52728,8033,0.153210519
52729,8033,0.060473018
52733,8032,0.023179634
52736,8003,0.024153005
52737,8003,0.176437201
52738,8039,0.040551799
52739,8039,0.142966857
52740,8036,0.010507
52740,8039,0.347441645
52741,8036,0.035623688
52754,5034,0.015171006
52754,8036,0.065118271
52755,5034,0.057281825
52756,5034,0.023706846
52758,5023,0.002079925
52775,5007,0.018566294
52777,5021,0.061663998
52795,19005,0.10961959
52795,19032,0.083084239
52798,19005,0.011397651
52999,3002,0.006665927
53005,3002,0.028890924
53006,3002,0.001347729
53013,3002,0.004636939
53014,3002,0.021847641
53015,3002,0.020269989
53016,3002,0.003870784
53017,3002,5.56851E-05
53018,3002,0.00208909
53041,26026,0.021711021
53042,26026,0.123328683
53045,26042,0.027846267
53046,26042,0.128672422
53050,26003,0.069108602
53051,26003,0.038092341
53063,8008,0.034900523
53064,8008,0.091399175
53070,8027,0.028164014
53079,8007,0.071963272
53079,8064,0.620735342
53080,8033,0.200587052
53080,8064,0.131633656
53081,8033,0.394519876
53086,8032,0.002546569
53089,8003,0.128081853
53090,8003,0.27239551
53109,5034,0.040833118
53110,5023,0.000672758
53110,5034,0.027737161
53111,5023,0.006931754
53130,5021,0.007049268
53148,19005,0.129466864
53351,3002,0.003925426
53352,3002,0.00074945
53353,3002,0.01199852
53357,3002,0.024678964
53358,3002,0.000124099
53398,26042,0.000983575
53399,26042,0.014776522
53403,26003,0.028508242
53417,8008,0.276836165
53418,8008,0.310425207
53423,8027,0.088121799
53432,8056,0.167493034
53432,8064,0.202844272
53433,8064,0.04478673
53437,8032,0.141883677
53438,8032,0.035229918
53443,8003,0.005812737
53463,5023,0.018564885
53464,5023,0.009174248
53465,5023,0.014128031
53466,5023,0.014989088
53467,5023,0.009649615
53482,5021,0.179882444
53483,5021,0.75140429
53483,5031,0.012617079
53500,19005,0.052335977
53501,19005,0.090568419
53703,3002,0.015266021
53704,3002,0.008306849
53706,3002,0.011019831
53707,3002,0.000148723
53710,3002,0.015713153
53711,3002,0.010179117
53749,26026,0.109733244
53752,26042,0.062971197
53754,26003,0.021959301
53756,26003,0.027741447
53767,8065,0.045834898
53768,8065,0.007335659
53771,8008,0.043726357
53771,8027,0.010711549
53772,8027,0.068585928
53776,8027,0.09126281
53785,8056,0.289232528
53789,8032,0.169012206
53789,8033,0.038962835
53789,8067,0.055535473
53790,8032,0.136006589
53791,8032,0.236608909
53792,8032,0.142343037
53797,8003,0.003140288
53800,8036,0.016673743
53801,8036,0.004545715
53814,5034,0.043219281
53815,5034,0.026716271
53816,5023,0.00071458
53816,5034,0.005810337
53820,5023,0.01745699
53821,5023,0.021730525
53822,5023,0.013771366
53823,5023,0.014267242
53824,5023,0.014028902
53825,5023,0.015561704
53826,5023,0.017252325
53827,5023,0.015311239
53828,5023,0.005846513
53848,19032,0.134781598
53849,19032,0.280296585
53850,19032,0.107600174
53853,19005,0.000228688
53854,19005,0.001799475
54055,3002,0.000490935
54056,3002,0.025809982
54060,3002,0.01114313
54064,3002,0.021388785
54065,3002,0.009073006
54101,26026,0.39116556
54102,26026,0.148577693
54107,26003,0.016742404
54108,26003,0.001207741
54109,26003,0.01141885
54110,26003,0.076237988
54111,26003,0.032074264
54112,8020,0.030560423
54112,26003,0.064359758
54113,8020,0.09339006
54116,8030,0.090117807
54117,8030,0.090784216
54119,8065,0.077241072
54120,8065,0.399556944
54124,8027,0.035224419
54125,8027,0.111691693
54129,8027,0.050039709
54138,8056,0.254746427
54139,8056,0.102323491
54141,8067,0.025020094
54142,8032,0.022592967
54142,8067,0.171357017
54154,8036,0.01991507
54167,5034,0.056950997
54179,5023,0.002761466
54181,5023,0.021305677
54182,5023,0.013870436
54183,5023,0.015211303
54184,5023,0.021443387
54185,5023,0.008577951
54196,5026,0.062898979
54197,5026,0.071756034
54201,19032,0.094778226
54212,28027,0.899159879
54406,3002,0.005161428
54407,3002,0.022632637
54408,3002,0.023360699
54413,3002,0.010633978
54414,3002,0.003426222
54418,3002,0.023430454
54419,3002,0.005149711
54449,26012,1
54453,26018,0.081491634
54453,26026,0.072242787
54453,26042,0.078439627
54454,26026,0.133241014
54463,26003,0.06297894
54464,26003,0.032173701
54466,8020,0.218981109
54467,8020,0.063132726
54469,8030,0.1212772
54470,8030,0.247181466
54471,8030,0.235666633
54472,8065,0.305076367
54477,8027,0.117536896
54492,8056,0.18620452
54492,8061,0.104254261
54506,8011,0.007989509
54506,8036,0.021567869
54520,5034,0.054595846
54534,5023,0.013965048
54537,5023,0.011288896
54541,5031,0.055043497
54542,5031,0.061109569
54544,5008,0.239811673
54545,5008,0.760188327
54549,5026,0.073478746
54759,3002,0.025423664
54767,3002,0.01266091
54768,3002,0.000761167
54772,3002,0.028508722
54779,3002,0.007518982
54805,26018,0.105758482
54806,26018,0.080667726
54807,26042,0.158319291
54807,26049,0.011161597
54808,26049,0.046564412
54812,26049,0.011621127
54813,26049,0.099144954
54814,26049,0.056644447
54815,26003,0.007962638
54816,26003,0.081097271
54820,8020,0.270262115
54821,8020,0.247174242
54822,8020,0.076499325
54822,8030,0.045057596
54824,8030,0.080736379
54825,8030,0.089178704
54825,8065,0.164955059
54840,8049,0.086910685
54845,8061,0.178536072
54849,8067,0.060591846
54850,8067,0.121478133
54859,8011,0.020653177
54860,8011,0.090723862
54861,8011,0.094089975
54862,8011,0.021778196
54862,8036,0.002949748
54873,5034,0.055357466
54887,5023,0.014000394
54893,5031,0.005207982
54894,5031,0.152526171
54895,5031,0.101224451
54913,19005,0.129516158
54914,19005,0.02798644
55110,3002,0.026726218
55111,3002,0.024405427
55112,3002,0.003064123
55121,3002,0.014082548
55122,3002,0.004043125
55125,3002,0.022917497
55152,26072,0.483181123
55153,26072,0.516818877
55158,26018,0.10798441
55159,26018,0.237193375
55161,26049,0.032702023
55163,26049,0.047636469
55165,26049,0.113903234
55167,26049,0.084914423
55168,26003,0.039414313
55168,26049,0.045567662
55193,8049,0.556283413
55198,8061,0.141904058
55203,8067,0.131866939
55225,5034,0.036719339
55226,5034,0.020161406
55240,5023,0.020629183
55245,5031,0.06916814
55246,5031,0.098493467
55247,5031,0.110729689
55249,5026,0.037696145
55250,5026,0.247230838
55251,5020,0.044183151
55251,5026,0.316045011
55252,5020,0.002581345
55262,5015,0.04664685
55262,19005,0.023620716
55263,19005,0.130524439
55264,19005,0.13047313
55265,19005,0.130451911
55266,19005,0.001013862
55271,28027,0.100840121
55463,3002,0.003056963
55464,3002,0.017686898
55475,3002,0.009227223
55476,3002,0.002960233
55477,3002,0.003818064
55511,26018,0.201042481
55512,26018,0.038395844
55516,26049,0.061606696
55517,26049,0.108257881
55518,26049,0.142252019
55546,8049,0.084697123
55547,8049,0.27210878
55547,8061,0.029719026
55551,8061,0.067501734
55552,8061,0.000270844
55552,8067,0.219156926
55553,8067,0.12074408
55578,5034,0.033445639
55579,5034,0.022843637
55592,5023,0.013152909
55593,5023,0.013255609
55599,5031,0.014161899
55600,5031,0.092068951
55601,5031,0.075525271
55602,5026,0.190894247
55602,5031,0.025264129
55612,5015,0.10411818
55613,5015,0.136660197
55614,5015,0.13653427
55615,5015,0.065315623
55817,3002,0.006435795
55818,3002,0.006066565
55860,26029,0.049943342
55865,26018,0.083187267
55871,26049,0.096052042
55891,8009,0.060960769
55892,8009,0.025635153
55900,8057,0.075178917
55900,8061,0.090956305
55904,8061,0.006592904
55906,8067,0.094249493
55916,8011,0.027865397
55932,5034,0.070839181
55933,5034,0.000238649
55945,5023,0.015275211
55953,5031,0.078455601
55954,5031,0.048404106
55963,5015,0.101007348
55964,5015,0.147648252
55965,5015,0.040078204
56171,3002,0.015718579
56172,3002,0.010405288
56173,3002,0.009871334
56180,3002,0.00831975
56181,3002,0.024833129
56182,3002,0.003256724
56213,26029,0.068967937
56216,26018,0.022758624
56224,26049,0.041971012
56224,26051,0.045810209
56243,8009,0.108383446
56244,8009,0.066834467
56253,8057,0.226858754
56263,8062,0.27845709
56264,8062,0.33071345
56265,8062,0.013190124
56269,8011,0.012623582
56269,8016,0.264257704
56282,5034,0.002399277
56282,8011,0.00826642
56283,5034,0.018184738
56286,5034,0.083873309
56292,5023,0.012567154
56293,5023,0.011900952
56295,5023,0.00722493
56296,5023,0.011582285
56297,5023,0.007219327
56298,5023,0.009124496
56308,5020,0.023274593
56309,5020,0.018036926
56310,5020,0.001815101
56313,5028,0.093065898
56314,5015,0.027766341
56314,5028,0.187268791
56315,5015,0.147434376
56316,5015,0.046790359
56522,3002,0.008408644
56523,3002,0.011293127
56524,3002,0.006089358
56526,3002,0.000806785
56527,3002,0.010811053
56528,3002,0.010796631
56529,3002,0.002773417
56535,3002,0.027694123
56536,3002,0.014042991
56576,26051,0.057676655
56577,26051,0.073033037
56587,8066,0.020234495
56588,8066,0.005868167
56591,8041,0.063281584
56595,8009,0.006717867
56596,8009,0.069921361
56597,8009,0.097054826
56598,8009,0.042634702
56600,8012,0.024602125
56601,8012,0.221617659
56604,8057,0.139423929
56605,8057,0.235414175
56606,8057,0.276706107
56611,8061,0.024319474
56618,8062,0.195440014
56621,8016,0.669563054
56622,8016,0.066179242
56636,5034,0.0295386
56639,5023,0.012189696
56639,5034,0.00129133
56640,5023,0.013835703
56641,5023,0.012932779
56644,5023,0.016139245
56645,5023,0.003289887
56646,5023,0.009774786
56647,5023,0.019620182
56648,5023,0.011813239
56649,5023,0.012744119
56650,5023,0.020506588
56663,5020,0.043292785
56663,5032,0.168554496
56664,5032,0.239380223
56665,5032,0.071742049
56872,3002,0.008703888
56873,3002,0.01062477
56874,3002,0.011730929
56875,3002,0.003340139
56923,26018,0.041520159
56929,26051,0.076444248
56940,8066,0.013530392
56941,8066,0.460000809
56942,8066,0.159026487
56944,8041,0.229532618
56945,8041,0.408697968
56947,8009,0.01687456
56950,8009,0.038349404
56950,8012,0.091493266
56951,8009,0.137370228
56952,8009,0.030200574
56952,8012,0.198304614
56953,8012,0.312777922
56954,8012,0.068679129
56958,8057,0.004958708
56959,8057,0.036095913
56961,8022,0.265723589
56961,8061,0.008527369
56962,8022,0.421975045
56962,8061,0.002716748
56963,8061,0.121796043
56964,8061,0.052300461
56965,8061,0.05900469
56981,8011,0.071202105
56982,8011,0.09469565
56983,8011,0.009402288
56989,5034,0.01750275
56990,5034,0.032644378
56992,5023,0.00308459
56992,5034,0.018345042
56993,5023,0.000133155
56994,5023,0.000904065
56995,5023,0.018893848
56996,5023,0.016780918
56997,5023,0.004085267
57000,5023,0.003094105
57001,5023,0.015630847
57002,5023,0.007669441
57012,5020,0.002149889
57016,5032,0.20862718
57017,5032,0.311696052
57018,5028,0.127889341
57224,3002,0.002397503
57225,3002,0.010602841
57281,26051,0.005316899
57282,26051,0.061514622
57283,26051,0.073850743
57295,8066,0.332244466
57298,8041,0.298487829
57298,8051,0.014348882
57299,8009,0.060970405
57299,8051,0.051732326
57300,8009,0.033198027
57301,8009,0.053933553
57302,8009,0.087276995
57303,8009,0.055732169
57303,8012,0.082525284
57310,8057,0.005363495
57313,8022,0.08594982
57314,8022,0.15572302
57314,8061,0.003901558
57317,8061,0.044344744
57336,8011,0.08438895
57337,8011,0.087963733
57338,8011,0.083830328
57339,8011,0.083127442
57340,8011,0.08620284
57341,8011,0.091381832
57342,5034,0.026718664
57342,8011,0.023814712
57344,5034,0.026442603
57348,5023,0.010616094
57349,5023,0.008861209
57353,5023,0.015032471
57370,5028,0.094555935
57371,5028,0.233504786
57575,3002,0.002362602
57576,3002,0.009041646
57577,3002,0.011479111
57618,26029,0.283443858
57621,26025,0.551665283
57634,26051,0.064624901
57635,26051,0.023581251
57648,8051,0.140173165
57648,8066,0.009095184
57649,8051,0.031287079
57650,8051,0.065941113
57651,8031,0.001786315
57651,8051,0.082071383
57652,8009,0.007951492
57652,8051,0.035426165
57666,8022,0.041053155
57667,8022,0.005581658
57668,8022,0.023993714
57670,8019,0.091014389
57670,8061,0.063353709
57697,5034,0.041205862
57698,5034,0.01346932
57701,5023,0.01372437
57706,5023,0.015034024
57723,5028,0.180175853
57725,5028,0.057087218
57726,5028,0.015179561
57729,5037,0.05450039
57730,5012,0.109590973
57730,5037,0.322344935
57731,5012,0.039609905
57927,3002,0.013780656
57928,3002,0.010928942
57929,3002,0.00292046
57940,3002,0.005532423
57941,3002,0.001811694
57973,26025,0.336021244
57988,26051,0.133989615
57989,26051,0.014666638
57996,8047,0.017563808
57997,8047,0.344610723
57998,8047,0.19596742
57999,8051,0.000485508
58000,8051,0.038728236
58001,8051,0.036552949
58002,8051,0.133168203
58003,8051,0.014179268
58014,8018,0.009454995
58023,8019,0.120498259
58030,8055,1
58032,8021,0.864759469
58032,8045,0.616235141
