GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fpv
47883,28022,629887.613,14539.0273,0.023081939
47884,28022,629887.613,18841.01018,0.029911701
47885,28022,629887.613,11862.82227,0.018833236
48074,03001,1410153.158,12091.90521,0.008574888
48074,03001,1410153.158,6934.037626,0.004917223
48081,03009,543527.960,1077.943562,0.001983235
48082,03009,543527.960,20623.14494,0.037943117
48106,25001,914805.339,11964.9736,0.013079256
48106,25001,914805.339,12259.37361,0.013401074
48106,25001,914805.339,23573.00288,0.025768327
48107,25001,914805.339,7075.983301,0.007734961
48107,25001,914805.339,8894.52915,0.009722865
48107,25001,914805.339,589.4560476,0.000644351
48107,25001,914805.339,2434.48101,0.002661201
48107,25001,914805.339,20650.71929,0.022573895
48107,25001,914805.339,457.6628516,0.000500284
48107,25001,914805.339,2777.681727,0.003036364
48107,25001,914805.339,1533.992198,0.001676851
48107,25001,914805.339,6724.180274,0.007350395
48107,25001,914805.339,2554.288341,0.002792166
48107,25001,914805.339,7840.210247,0.008570359
48107,25001,914805.339,2291.205093,0.002504582
48107,25010,716937.336,4258.229827,0.005939473
48107,25001,914805.339,5364.904896,0.005864532
48107,25001,914805.339,16901.47609,0.018475489
48108,25001,914805.339,16423.723,0.017953243
48108,25001,914805.339,15094.25097,0.016499959
48114,25017,638570.426,3917.428747,0.006134686
48114,25017,638570.426,4967.778881,0.007779532
48114,25017,638570.426,3122.098013,0.004889199
48115,25017,638570.426,11906.95795,0.018646272
48115,25017,638570.426,17070.18219,0.026731871
48115,25017,638570.426,1351.597364,0.002116599
48115,25017,638570.426,1343.582522,0.002104048
48115,25017,638570.426,1807.948162,0.002831243
48116,25017,638570.426,1541.938109,0.002414672
48118,25017,638570.426,1046.712633,0.00163915
48118,25017,638570.426,14159.04567,0.022173037
48119,25017,638570.426,1353.529602,0.002119625
48147,10018,375381.167,8755.088294,0.023323195
48147,10018,375381.167,10168.60632,0.027088749
48148,10011,253172.603,792.1514009,0.003128899
48148,10018,375381.167,5742.675165,0.015298251
48152,10010,432647.307,14000.28753,0.032359585
48153,10010,432647.307,7394.407959,0.017091076
48166,10036,654711.511,5619.929253,0.008583825
48166,10013,767930.930,6543.907202,0.008521479
48166,10036,654711.511,6851.325134,0.010464647
48166,10036,654711.511,37499.23329,0.057275965
48169,10036,654711.511,19259.34156,0.029416531
48170,05009,326709.354,10145.33807,0.031053099
48171,05009,326709.354,8322.930131,0.025475029
48171,05009,326709.354,12569.12322,0.038471881
48171,05033,653906.186,487.9875063,0.000746265
48171,05009,326709.354,3736.281007,0.011436101
48171,05009,326709.354,10679.9308,0.032689394
48171,05009,326709.354,6177.04063,0.018906837
48172,05033,653906.186,6638.952191,0.010152759
48172,05009,326709.354,2672.541431,0.00818018
48175,05033,653906.186,10430.44228,0.015950977
48175,05033,653906.186,619.5852934,0.000947514
48176,05033,653906.186,15025.49182,0.022978054
48192,05027,641071.250,12635.60857,0.019710147
48193,05027,641071.250,1859.470247,0.002900567
48193,05027,641071.250,10704.8338,0.016698353
48195,05027,641071.250,1904.202991,0.002970345
48195,05027,641071.250,7473.605503,0.011657995
48196,05027,641071.250,6226.637328,0.009712863
48196,05027,641071.250,571.0819836,0.000890825
48196,05027,641071.250,6246.982046,0.009744599
48200,19037,180058.585,1083.211019,0.006015881
48200,19037,180058.585,1190.656398,0.006612606
48201,19047,17188.193,6274.181235,0.365028549
48201,19037,180058.585,12711.45262,0.070596204
48202,19047,17188.193,6047.995515,0.351869184
48202,19001,19445.671,872.5691621,0.044872155
48202,19001,19445.671,3363.500908,0.172969138
48202,19001,19445.671,4502.936184,0.231564971
48202,19047,17188.193,3505.90412,0.203971649
48202,19047,17188.193,1360.11235,0.079130618
48202,19001,19445.671,2757.369181,0.141798615
48202,19010,47512.438,2556.69315,0.053811028
48202,19001,19445.671,3339.004472,0.171709401
48202,19001,19445.671,2663.614127,0.13697723
48203,19010,47512.438,868.4862346,0.018279134
48203,19010,47512.438,1580.071948,0.033255964
48203,19010,47512.438,9388.382945,0.197598424
48203,19045,228179.238,5927.352924,0.025976741
48203,19045,228179.238,10961.55053,0.048039211
48203,19045,228179.238,2751.720163,0.012059468
48203,19045,228179.238,5185.463968,0.022725398
48204,19012,31361.785,873.4215705,0.027849868
48204,19045,228179.238,1275.628945,0.005590469
48205,19012,31361.785,21522.85511,0.686276472
48206,19028,12318.428,5041.53929,0.409268074
48207,19028,12318.428,3253.606319,0.264125125
48210,19016,111096.020,1187.303397,0.010687182
48210,19016,111096.020,5706.514706,0.051365609
48210,19011,102878.937,14006.78828,0.13614826
48210,19016,111096.020,1382.729603,0.012446257
48211,19035,60735.598,1626.024121,0.026772176
48212,19035,60735.598,1154.589189,0.01901009
48212,19027,77855.033,22290.78231,0.286311384
48213,19027,77855.033,10369.06553,0.133184267
48214,19003,72639.425,14629.82002,0.201403301
48214,19027,77855.033,2594.083113,0.033319402
48215,19003,72639.425,18730.04081,0.257849519
48216,19015,175663.549,2442.169354,0.013902539
48216,19015,175663.549,4631.768421,0.026367271
48216,19015,175663.549,14839.51657,0.084476926
48216,19015,175663.549,13382.07734,0.076180161
48217,19015,175663.549,19423.63447,0.110572937
48217,19015,175663.549,615.4208807,0.003503407
48218,19015,175663.549,194.1046683,0.00110498
48218,19015,175663.549,9627.576319,0.05480691
48218,19015,175663.549,6437.501558,0.036646769
48218,19015,175663.549,9140.678998,0.052035149
48220,19020,495975.763,8542.113522,0.017222845
48221,19020,495975.763,1386.815179,0.002796135
48221,19020,495975.763,4060.144524,0.008186175
48221,19020,495975.763,5893.297373,0.011882229
48221,19020,495975.763,21200.15119,0.042744329
48221,19020,495975.763,12053.33893,0.024302274
48222,19020,495975.763,29067.79628,0.058607292
48222,19020,495975.763,22.36677753,4.50965E-05
48222,28032,530331.912,10484.4063,0.019769518
48222,19020,495975.763,1006.934448,0.002030209
48222,28032,530331.912,1764.757962,0.003327648
48223,28032,530331.912,2842.773214,0.005360366
48226,28032,530331.912,18118.41186,0.034164287
48227,28033,223764.556,18007.36121,0.080474591
48228,28033,223764.556,5098.162158,0.0227836
48229,28033,223764.556,10457.71083,0.046735332
48229,28033,223764.556,8332.250359,0.037236685
48229,28033,223764.556,4524.470447,0.020219782
48230,28040,177935.818,8176.172048,0.045950119
48230,28022,629887.613,9695.934289,0.015393118
48230,28033,223764.556,1552.295561,0.006937182
48231,28040,177935.818,3569.053884,0.020058097
48231,28022,629887.613,5111.332839,0.008114674
48231,28022,629887.613,11764.18962,0.018676649
48231,28022,629887.613,148.4733355,0.000235714
48231,28022,629887.613,4554.265221,0.007230282
48231,28040,177935.818,1334.037055,0.007497294
48231,28022,629887.613,3391.228934,0.005383864
48231,28022,629887.613,5321.925998,0.008449009
48231,28022,629887.613,338.183308,0.000536895
48231,28022,629887.613,451.1572296,0.00071625
48231,28022,629887.613,960.977331,0.001525633
48231,28022,629887.613,2708.337906,0.004299716
48232,28022,629887.613,3558.062647,0.005648726
48232,28022,629887.613,1177.813791,0.001869879
48232,28022,629887.613,7983.763398,0.012674901
48232,28022,629887.613,1310.460118,0.002080467
48233,28022,629887.613,15451.43951,0.024530471
48233,28022,629887.613,4288.865459,0.006808938
48233,28022,629887.613,6263.439423,0.009943741
48234,28022,629887.613,12009.5924,0.019066246
48234,28022,629887.613,2089.998918,0.003318051
48426,03001,1410153.158,8809.046069,0.006246872
48427,03001,1410153.158,10127.8215,0.007182072
48434,03009,543527.960,15345.19535,0.028232578
48434,03009,543527.960,5950.861977,0.010948585
48434,03009,543527.960,4456.12257,0.008198516
48458,25001,914805.339,5012.464691,0.005479269
48458,25001,914805.339,2239.098027,0.002447622
48458,25001,914805.339,7086.571403,0.007746535
48458,25001,914805.339,26901.28696,0.02940657
48459,25001,914805.339,16496.62744,0.018032937
48459,25001,914805.339,1634.820824,0.00178707
48459,25001,914805.339,3653.982571,0.003994273
48459,25001,914805.339,1505.301193,0.001645488
48459,25001,914805.339,7189.614137,0.007859174
48459,25001,914805.339,6908.586332,0.007551974
48460,25001,914805.339,8579.230539,0.009378203
48460,25001,914805.339,14968.14846,0.016362113
48460,25010,716937.336,7495.076979,0.010454299
48461,25001,914805.339,1741.309001,0.001903475
48461,25010,716937.336,3417.497113,0.0047668
48461,25001,914805.339,46.73582615,5.10883E-05
48461,25001,914805.339,184.7186124,0.000201921
48461,25010,716937.336,6453.472185,0.009001445
48461,25001,914805.339,1077.03425,0.001177337
48461,25010,716937.336,289.3835982,0.000403639
48461,25010,716937.336,11212.61772,0.015639606
48461,25010,716937.336,6428.774875,0.008966997
48461,25010,716937.336,2198.099451,0.003065958
48461,25010,716937.336,8469.624462,0.011813619
48462,25010,716937.336,237.0462772,0.000330637
48462,25010,716937.336,1336.83253,0.001864643
48466,25017,638570.426,5021.723244,0.007864008
48466,25017,638570.426,4352.631728,0.006816213
48467,25017,638570.426,1320.005834,0.002067126
48467,25017,638570.426,13017.88957,0.020385989
48498,10025,179899.560,760.8700411,0.004229416
48498,10025,179899.560,1415.236161,0.007866813
48499,10025,179899.560,21234.52466,0.118035445
48500,10018,375381.167,8313.605919,0.022147104
48500,10025,179899.560,2567.045901,0.014269328
48501,10011,253172.603,20990.88265,0.082911351
48501,10018,375381.167,3425.207434,0.009124612
48502,10011,253172.603,2280.977193,0.009009574
48504,10010,432647.307,2029.921548,0.004691862
48505,10010,432647.307,19342.5826,0.044707507
48518,10036,654711.511,763.0527342,0.001165479
48519,10013,767930.930,913.2656007,0.001189255
48519,10036,654711.511,18117.32131,0.027672221
48519,10036,654711.511,38824.29009,0.059299843
48522,10036,654711.511,1086.078009,0.001658865
48522,10036,654711.511,17339.17702,0.026483691
48524,05033,653906.186,648.7887768,0.000992174
48524,05009,326709.354,6092.553667,0.018648238
48525,05033,653906.186,13296.79858,0.020334413
48529,05033,653906.186,2879.237615,0.004403136
48529,05033,653906.186,16027.73339,0.024510754
48530,05033,653906.186,4032.709092,0.006167107
48545,05027,641071.250,478.6668452,0.000746667
48545,05027,641071.250,21297.59454,0.033221884
48552,19037,180058.585,2284.605559,0.012688123
48553,19037,180058.585,23038.42524,0.127949607
48556,19045,228179.238,18665.67392,0.081802683
48558,19045,228179.238,6217.610321,0.0272488
48558,19012,31361.785,4390.181312,0.139985059
48558,19028,12318.428,2172.25345,0.176341775
48558,19045,228179.238,6130.718397,0.026867994
48563,19011,102878.937,9360.736778,0.090987884
48564,19011,102878.937,11656.06545,0.113298851
48564,19035,60735.598,10582.02041,0.174230941
48564,19011,102878.937,6243.336168,0.060686243
48564,19035,60735.598,10407.74366,0.171361508
48564,19011,102878.937,3319.397363,0.032265082
48565,19035,60735.598,1819.141812,0.029951822
48565,19035,60735.598,2588.75588,0.04262337
48568,19003,72639.425,18510.05956,0.254821118
48569,28025,96061.113,7128.199826,0.074204843
48569,19015,175663.549,9117.888249,0.051905408
48571,19015,175663.549,11117.04549,0.063286012
48571,28007,223832.718,6939.995599,0.031005278
48575,19020,495975.763,2634.068949,0.005310882
48575,28015,94661.246,10564.34402,0.111601574
48575,28032,530331.912,4814.664969,0.009078588
48576,28032,530331.912,36853.59166,0.06949156
48577,28032,530331.912,23441.38837,0.044201354
48577,28032,530331.912,16147.58794,0.030448079
48578,28032,530331.912,4321.860971,0.008149351
48578,28032,530331.912,11036.17184,0.020809934
48579,28032,530331.912,10624.43432,0.020033557
48579,28032,530331.912,3884.103423,0.00732391
48579,28032,530331.912,9767.624999,0.018417947
48579,28032,530331.912,23336.70568,0.044003963
48579,28032,530331.912,9775.087509,0.018432018
48579,28032,530331.912,26.683928,5.03155E-05
48579,28032,530331.912,494.8307592,0.000933059
48579,28032,530331.912,1774.583819,0.003346176
48579,28032,530331.912,3293.228234,0.006209749
48580,28032,530331.912,12461.80278,0.02349812
48580,28032,530331.912,475.3909549,0.000896403
48580,28032,530331.912,6914.705017,0.013038448
48580,28033,223764.556,16626.44762,0.074303312
48580,28033,223764.556,618.2468912,0.002762935
48580,28033,223764.556,5614.743579,0.025092194
48581,28033,223764.556,437.6831979,0.001955999
48581,28033,223764.556,9629.447533,0.043033837
48581,28033,223764.556,1164.409584,0.005203727
48581,28033,223764.556,6511.687457,0.029100621
48581,28033,223764.556,2298.548094,0.010272172
48581,28033,223764.556,1136.235938,0.005077819
48581,28033,223764.556,4435.908242,0.019823999
48582,28033,223764.556,4659.659144,0.020823938
48582,28033,223764.556,10069.86418,0.045002052
48582,28033,223764.556,4129.730498,0.018455695
48582,28033,223764.556,2005.345521,0.008961855
48582,28033,223764.556,6475.313601,0.028938066
48582,28033,223764.556,2776.628048,0.012408704
48583,28040,177935.818,1113.295256,0.006256724
48583,28022,629887.613,6636.127623,0.010535415
48583,28033,223764.556,1491.146149,0.006663907
48584,28022,629887.613,7026.310851,0.011154864
48584,28022,629887.613,10475.27436,0.016630386
48585,28022,629887.613,331.3698149,0.000526078
48585,28022,629887.613,16090.26844,0.025544666
48585,28022,629887.613,6334.281725,0.010056209
48585,28022,629887.613,1616.689371,0.002566631
48585,28022,629887.613,75.41448327,0.000119727
48779,03001,1410153.158,3359.392278,0.002382289
48779,03001,1410153.158,15672.32941,0.01111392
48787,03009,543527.960,20073.11392,0.036931152
48810,25001,914805.339,6449.111484,0.007049709
48810,25001,914805.339,13422.33267,0.014672337
48811,25001,914805.339,12772.21995,0.013961681
48811,25001,914805.339,14.34405863,1.56799E-05
48811,25001,914805.339,38.49730466,4.20825E-05
48812,25001,914805.339,6774.021988,0.007404878
48812,25001,914805.339,8959.841467,0.00979426
48812,25001,914805.339,13626.58883,0.014895616
48813,25001,914805.339,1101.562797,0.00120415
48813,25001,914805.339,28345.53045,0.030985314
48814,25010,716937.336,4870.589608,0.006793606
48814,25010,716937.336,11383.83621,0.015878426
48815,25010,716937.336,14023.30405,0.019560014
48816,25010,716937.336,11556.84814,0.016119747
48817,25017,638570.426,12795.07611,0.020037063
48817,25010,716937.336,8873.937453,0.012377564
48818,25017,638570.426,1717.630668,0.002689806
48855,10010,432647.307,9754.745082,0.022546645
48855,10011,253172.603,11155.72224,0.044063702
48856,10010,432647.307,22880.97387,0.052885973
48857,10010,432647.307,3809.179185,0.008804352
48857,10010,432647.307,17630.60303,0.040750521
48857,10010,432647.307,8248.716175,0.019065682
48857,10010,432647.307,4311.29522,0.009964919
48871,10036,654711.511,24603.60637,0.037579309
48871,10036,654711.511,26755.9466,0.040866773
48872,10036,654711.511,5784.021106,0.008834458
48872,10036,654711.511,17152.56009,0.026198654
48873,10036,654711.511,19512.34509,0.029802966
48874,10036,654711.511,986.6674839,0.001507026
48874,10036,654711.511,9995.247878,0.015266644
48874,10036,654711.511,3906.737239,0.005967112
48874,10036,654711.511,7026.804462,0.010732673
48875,10036,654711.511,2008.613772,0.003067937
48875,10036,654711.511,1384.235013,0.002114267
48875,10036,654711.511,7095.803131,0.010838061
48878,05033,653906.186,11401.75724,0.017436381
48878,05009,326709.354,7084.369471,0.021684012
48882,05033,653906.186,19698.45217,0.030124279
48898,05027,641071.250,18019.95913,0.028109136
48905,19037,180058.585,18784.34416,0.104323513
48909,19045,228179.238,14876.93062,0.065198441
48909,19045,228179.238,3933.601046,0.017239084
48911,19045,228179.238,18219.09971,0.079845563
48916,19011,102878.937,3241.093889,0.03150396
48917,19011,102878.937,83.90549159,0.000815575
48917,19011,102878.937,18682.36867,0.181595661
48917,19011,102878.937,17442.06053,0.169539665
48917,19011,102878.937,154.5103327,0.001501866
48918,19011,102878.937,5953.578893,0.057869755
48921,19003,72639.425,1062.757046,0.014630582
48922,19003,72639.425,4609.596452,0.063458603
48922,28025,96061.113,2129.834419,0.022171661
