GRIDCODE,CVENTMUN,Suma de Fpv
60802,26021,0.079475384
60803,26021,0.070691645
60815,26052,0.214579555
60830,8043,0.371966988
60831,8043,0.065564319
60835,8006,0.244265468
60836,8006,0.155429631
60836,8017,0.019137717
60837,8017,0.004825002
60840,8017,0.030230197
60840,8054,0.076662698
60841,8054,0.039171507
60846,8019,0.004797572
60847,8019,0.044146483
60850,8002,0.061560017
60851,8002,0.099322001
60852,8002,0.045668332
60866,8052,0.064160881
60904,5014,0.073033337
60907,5014,0.015639805
60907,5025,0.208317636
61115,2001,0.009250436
61140,26030,0.000752345
61143,26030,0.017832498
61144,26030,0.009477285
61145,26030,0.012978455
61148,26030,0.021392021
61152,26021,0.013941954
61153,26021,0.087550202
61154,26021,0.083845475
61155,26021,0.02376792
61168,26005,0.378985217
61168,26052,0.064053116
61183,8043,0.249748925
61183,8063,0.047609537
61187,8006,0.010113383
61188,8006,0.231055351
61194,8054,0.212898845
61199,8019,0.044039949
61205,8002,0.081505345
61206,8002,0.047265184
61218,8052,0.049507657
61219,8052,0.015465297
61257,5014,0.090753148
61258,5014,0.080566481
61259,5014,0.09700089
61260,5014,0.091462119
61468,2001,0.010246046
61493,26030,0.010218779
61494,26030,0.001961621
61495,26030,0.005925646
61496,26030,0.017097625
61497,26030,0.005995415
61498,26030,0.011930005
61499,26030,0.011810488
61501,26030,0.020623975
61504,26021,0.08144792
61505,26021,0.072617059
61512,26068,0.09084632
61513,26068,0.240029806
61514,26061,0.181006228
61514,26068,0.02600606
61515,26061,0.016032916
61516,26061,0.044281156
61517,26009,0.059821386
61518,26009,0.013741082
61521,26005,0.586667852
61535,8063,0.093586328
61536,8063,0.028103763
61539,8048,0.001383411
61540,8006,0.198837774
61540,8048,0.049940925
61547,8054,0.142663027
61552,8019,0.03337324
61559,8002,0.106869723
61560,8002,0.007489202
61571,8052,0.064958987
61610,5014,0.07785386
61612,5014,0.029092708
61613,5014,0.05797154
61820,2001,0.003909834
61821,2001,0.006624018
61843,26030,0.006578454
61844,26030,0.011635963
61845,26030,0.010212385
61846,26030,0.020441968
61847,26030,0.008251595
61848,26030,0.008430415
61849,26030,0.024318959
61850,26030,0.018880766
61851,26030,0.014637663
61852,26030,0.003766697
61853,26030,0.009715779
61854,26030,0.005836645
61855,26030,0.015425867
61856,26021,0.042875703
61856,26030,0.006932569
61857,26021,0.010258211
61863,26037,0.007014106
61864,26037,0.156936597
61864,26068,0.106433833
61865,26068,0.161030586
61868,26061,0.197797429
61869,26009,0.007600181
61869,26061,0.260358104
61870,26009,0.247769654
61871,26009,0.399041208
61872,26009,0.272026489
61872,26052,0.027199388
61873,26052,0.241263602
61874,26005,0.03434693
61874,26052,0.042700565
61888,8063,0.131809988
61892,8048,0.140732432
61893,8048,0.120250996
61900,8054,0.056214341
61904,8019,0.023689617
61905,8019,0.016383872
61913,8002,0.107039489
61914,8002,0.045985272
61924,8052,0.043728268
61925,8052,0.030017953
61963,5014,0.07295006
61964,5014,0.02015761
61965,5014,0.081594394
62173,2001,0.008679678
62198,26030,1.83598E-06
62199,26030,0.020529458
62200,26030,0.016657749
62201,26030,0.00629705
62202,26030,0.010216717
62204,26030,0.005660829
62205,26030,0.011958261
62206,26030,0.008323607
62207,26030,0.022561124
62208,26030,0.025884071
62209,26030,0.013675901
62210,26030,0.010876458
62211,26030,0.004307423
62212,26066,0.019167902
62213,26030,0.009570867
62213,26066,0.025931539
62214,26030,0.001895498
62214,26037,0.197395454
62215,26037,0.224035301
62216,26037,0.289321882
62217,26037,0.125296662
62217,26068,0.129655657
62218,26068,0.073380803
62226,26052,0.064408324
62240,8063,0.039138976
62241,8040,0.057379308
62241,8063,0.080848985
62244,8025,0.040137607
62244,8048,0.09208828
62244,8063,0.039796222
62245,8048,0.004972414
62246,8048,0.113282926
62257,8019,0.033262054
62267,8002,0.067668253
62268,8002,0.069804497
62278,8052,0.072144052
62312,5002,0.1169588
62312,5038,0.018960688
62313,5002,0.124509599
62316,5002,0.07687298
62316,5014,0.029716485
62317,5002,0.000406364
62317,5014,0.059707608
62526,2001,0.009758723
62532,2001,0.000293627
62552,26030,0.010580815
62555,26030,0.004754848
62558,26030,0.00064786
62559,26030,0.013420286
62560,26030,0.018269322
62561,26030,0.046090829
62562,26030,0.009540182
62563,26030,0.001706766
62564,26030,0.005952944
62565,26030,0.005683296
62565,26066,0.074916376
62571,26068,0.172616936
62591,8040,0.089940608
62594,8040,0.166533918
62594,8063,0.037409791
62595,8025,0.081536915
62595,8063,0.076670233
62596,8025,0.257564732
62597,8025,0.063285835
62599,8048,0.138710789
62600,8048,0.07842607
62610,8019,0.039451635
62621,8002,0.076017547
62622,8002,0.046712115
62631,8052,0.04598094
62632,8052,0.022733229
62666,5002,0.023932342
62667,5002,0.143232961
62668,5002,0.191006063
62669,5002,0.131815668
62879,2001,0.008732453
62883,2001,0.005168964
62884,2001,0.009088116
62885,2001,0.010468328
62905,26030,0.010629508
62914,26030,0.027182539
62915,26030,0.013828667
62916,26030,0.002079461
62944,8040,0.142917971
62949,8025,0.259801152
62953,8048,0.103067298
62963,8019,0.034732865
62975,8002,0.024084303
62975,8015,0.1124716
62976,8015,0.152787085
62977,8015,9.68556E-05
62984,8052,0.0251541
62985,8052,0.041306362
63020,5002,0.099376347
63021,5002,0.046809891
63232,2001,0.01151505
63233,2001,0.008939482
63234,2001,0.00922797
63235,2001,0.00899941
63236,2001,0.005806315
63258,26030,0.010331236
63259,26030,0.004501249
63265,26030,0.002585052
63266,26030,0.014042902
63267,26030,0.029919117
63268,26030,0.010206314
63269,26030,0.010667732
63270,26030,0.012143205
63271,26030,0.000214994
63297,8040,0.117037593
63298,8040,0.02621277
63302,8025,0.249370285
63305,8048,0.015690565
63306,8048,0.131948226
63316,8019,0.024826963
63330,8015,0.205887564
63337,8052,0.062610817
63338,8052,0.002130519
63373,5002,0.039011006
63374,5002,0.006067979
63585,2001,0.008427292
63610,26030,0.010662721
63611,26030,0.002700437
63616,26030,0.002797218
63617,26030,0.012892502
63618,26030,0.01068344
63620,26030,0.008786997
63620,26056,0.232068412
63621,26030,0.005875718
63621,26056,0.084975945
63624,26030,0.004920648
63624,26066,0.119982429
63625,26066,0.202097496
63650,8040,0.144089876
63655,8025,0.048303473
63655,8034,0.122247565
63658,8048,0.009505669
63668,8019,0.003383561
63669,8019,0.053172591
63683,8015,0.003757226
63684,8015,0.162970921
63685,8015,0.109960934
63686,8015,0.134527707
63686,8052,0.01161014
63687,8052,0.093831525
63688,8052,0.069518881
63689,8052,0.071039015
63690,8052,0.111122008
63691,8052,0.024775197
63938,2001,0.008477381
63961,26030,0.000545909
63962,26030,0.012397888
63963,26030,0.005023087
63968,26030,0.005250729
63969,26030,0.010304106
63973,26030,0.00576804
63973,26056,0.448160419
63974,26056,0.052040249
63978,26066,0.017857686
63979,26066,0.193421828
63980,26066,0.179865068
63981,26066,0.107404808
64003,8040,0.146916999
64004,8040,0.001099107
64008,8034,0.158616715
64021,8019,0.026340735
64022,8019,0.019250701
64023,8019,0.038047323
64038,8015,0.085952028
64039,8015,0.031588079
64290,2001,0.002697323
64291,2001,0.009856314
64313,26047,0.034937572
64314,26030,0.000926366
64314,26047,0.08214671
64325,26020,0.066883492
64326,26020,0.036947671
64326,26056,0.182754975
64334,26014,0.058314048
64334,26066,0.059354869
64335,26014,0.250814282
64336,26014,0.00440052
64342,26024,0.748610785
64342,26063,0.447182764
64356,8040,0.095106758
64360,8034,0.044182911
64361,8034,0.148745987
64373,8001,0.000161419
64373,8010,0.029489536
64373,8019,0.014537504
64374,8019,9.04248E-05
64376,8019,0.036333501
64642,2001,0.004637542
64643,2001,0.008329506
64666,26047,0.094661945
64678,26020,0.191170273
64688,26014,0.23801283
64689,26014,0.167685374
64689,26038,0.028077102
64690,26038,0.0901916
64693,26038,0.017657875
64694,26024,0.028523314
64694,26038,0.088856084
64694,26063,0.552817236
64695,26024,0.2228659
64709,8040,0.012765092
64714,8034,0.195009976
64716,8034,0.01565986
64724,8010,0.00490391
64725,8001,0.003006801
64725,8010,0.058384415
64726,8001,0.001891868
64728,8001,0.035059532
64729,8001,0.006088828
64729,8019,0.002423508
64994,2001,0.000521667
64995,2001,0.009654313
65018,26047,0.071829229
65019,26047,0.017958289
65031,26020,0.191200829
65041,26014,0.191254241
65043,26038,0.042364947
65044,26038,0.106244011
65046,26038,0.091676795
65067,8034,0.021997143
65068,8034,0.179344856
65069,8010,0.036585497
65069,8034,0.114194988
65076,8010,0.045846587
65077,8010,0.05166781
65081,8001,0.041809132
65347,2001,0.010111588
65370,26047,0.054272018
65371,26047,0.062033178
65384,26020,0.22127534
65385,26020,0.058498998
65393,26001,0.483122383
65393,26014,0.035270364
65394,26014,0.054248342
65397,26038,0.025010007
65398,26038,0.095978573
65399,26038,0.19460503
65400,26038,0.095649972
65401,26038,0.01202147
65422,8010,0.029172093
65423,8010,0.075049247
65424,8010,0.057453054
65425,8010,0.046470196
65426,8010,0.006202303
65428,8010,0.030982835
65429,8010,0.063450325
65430,8010,0.051700244
65431,8001,0.01070869
65431,8010,0.025930249
65432,8001,0.023729244
65432,8010,0.000293636
65433,8001,0.023544079
65434,8001,0.05921474
65435,8001,0.002417543
65699,2001,0.005779627
65700,2001,0.004878685
65722,26047,0.076507554
65723,26047,0.037810055
65737,26020,0.196724758
65746,26001,0.516877617
65746,26034,0.238240474
65746,26053,1
65752,26023,0.08725313
65752,26038,0.049199082
65754,26032,0.08523987
65754,26038,0.062467452
65755,26032,0.222268018
65756,26028,1
65756,26032,0.270666623
65775,8010,0.029426409
65775,8023,0.11049291
65778,8010,0.002941866
65779,8010,0.046330537
65780,8010,0.051740255
65781,8010,0.095483521
65782,8010,0.019666014
65787,8001,0.019729411
65788,8001,0.0230325
66051,2001,0.002837682
66052,2001,0.008297221
66074,26047,0.078370662
66075,26047,0.027481078
66090,26020,0.037298638
66090,26045,0.21609176
66099,26013,0.097201717
66099,26034,0.761759526
66104,26023,0.122320351
66105,26023,0.148177281
66109,26032,0.073131537
66110,26008,0.17218078
66110,26032,0.348693951
66111,26008,0.82781922
66127,8023,0.145589386
66128,8023,0.119891086
66135,8010,0.050945622
66140,8001,0.043727922
66403,2001,0.000382406
66404,2001,0.011805652
66426,26047,0.076716288
66427,26047,0.033619909
66443,26045,0.241467203
66452,26013,0.483675354
66457,26023,0.175749336
66480,8023,0.230027666
66488,8010,0.05573944
66493,8001,0.045054387
66756,2001,0.009701848
66779,26047,0.030972092
66796,26045,0.331178014
66797,26045,0.022389653
66805,26006,0.02770137
66805,26013,0.419122929
66810,26023,0.172186251
66832,8023,0.137071418
66833,8023,0.23505198
66841,8010,0.023500766
66842,8001,0.012311367
66842,8010,0.010643633
66845,8001,0.014300169
66846,8001,0.030408326
67108,2001,0.007348112
67109,2001,0.005442314
67149,26016,0.138839192
67149,26045,0.133755599
67150,26016,0.059514238
67150,26045,0.022916429
67151,26016,0.014848736
67158,26006,0.154214848
67163,26023,0.127936064
67164,26023,0.076415102
67184,8050,0.095992596
67185,8023,0.021875556
67185,8050,0.10666498
67195,8001,0.018832694
67196,8001,0.005713351
67198,8001,0.043360764
67458,2001,0.003932096
67459,2001,0.008884017
67460,2001,0.009419309
67461,2001,0.00275083
67502,26016,0.362044338
67504,26016,0.054340224
67504,26045,0.03220134
67504,26058,0.042351024
67508,26022,0.060627672
67511,26006,0.147090409
67517,26023,0.089962485
67517,26041,0.129863558
67534,8013,0.019672912
67535,8013,0.296762602
67536,8013,0.09841059
67536,8050,0.199795944
67537,8050,0.154454352
67549,8001,0.023109987
67551,8001,0.042598674
67810,2001,0.004723991
67811,2001,0.007023973
67855,26016,0.301599778
67859,26022,0.095299966
67860,26022,0.238278806
67861,26022,0.210468128
67864,26006,0.014092563
67865,26006,0.20215468
67870,26041,0.246467775
67871,26041,0.18716886
67872,26041,0.034502369
67889,8013,0.018602683
67889,8050,0.251906169
67902,8001,0.02229087
67904,8001,0.041694678
68158,2001,0.004309445
68159,2001,0.007906556
68160,2001,0.010767513
68161,2001,0.009982824
68162,2001,0.009305442
68163,2001,0.006030858
68208,26016,0.068813494
68208,26058,0.143145864
68212,26022,0.225064246
68218,26006,0.01942524
68219,26006,0.203026544
68220,26006,0.074380176
68223,26041,0.162607851
68224,26041,0.001390128
68242,8013,0.239215264
68242,8050,0.15489025
68255,8001,0.000322622
68256,8001,0.029303447
68257,8001,0.041922864
68511,2001,0.00978007
68512,2001,0.002576184
68560,26058,0.044821128
68561,26058,0.183932999
68564,26022,0.124890504
68564,26036,0.02833185
68565,26022,0.045370679
68573,26006,0.113286209
68574,26006,0.04462796
68574,26011,0.10182309
68576,26041,0.07698161
68577,26027,0.039703692
68577,26041,0.161017849
68594,8013,0.154902748
68595,8013,0.08392605
68595,8050,0.036295709
68609,8001,0.002894918
68610,8001,0.058311892
68864,2001,0.008344426
68913,26058,0.066682513
68914,26058,0.354731586
68916,26036,0.01650709
68917,26036,0.113995953
68926,26011,0.015553092
68927,26011,0.222332411
68930,26027,0.188551119
68947,8013,0.088507151
68947,8035,0.044736303
68963,8001,0.041711775
69217,2001,0.008408571
69229,2001,0.007128176
69259,26004,0.134695523
69262,26046,0.156313823
69263,26046,0.070377245
69263,26064,0.275937581
69264,26064,0.419237314
69265,26058,0.024759792
69265,26064,0.304825105
69266,26058,0.041920365
69267,26058,0.01742231
69268,26036,0.204027406
69268,26058,0.064856644
69269,26036,0.325831136
69279,26011,0.235543713
69283,26027,0.13300774
69284,26027,0.014618631
69299,8035,0.013113341
69300,8035,0.065150864
69316,8001,0.040639681
69317,8001,0.002530056
69569,2001,0.003997646
69570,2001,0.00659079
69582,2001,0.008418804
69600,26017,0.032811378
69611,26004,0.020269529
69611,26047,0.050599962
69612,26004,0.157131508
69613,26004,0.035915462
69613,26046,0.086102303
69614,26046,0.226697532
69615,26046,0.073672114
69620,26036,0.043060124
69620,26058,0.014503273
69621,26036,0.000886869
69621,26058,0.000872505
69622,26036,0.101382859
69623,26035,0.081725833
69623,26036,0.093802283
69632,26011,0.224861191
69637,26027,0.145018045
69652,8035,0.082617563
69670,8001,0.044384686
69922,2001,0.009084227
69935,2001,0.00928632
69953,26017,0.021789624
69954,26017,0.032993118
69959,26017,0.005020382
69960,26017,0.055487896
69961,26017,0.039143805
69962,26017,0.060759151
69963,26017,0.003884667
69963,26047,0.079129551
69964,26004,0.008898014
69964,26047,0.090953908
69965,26004,0.276736226
69966,26004,0.366353736
69966,26046,0.073435074
69967,26046,0.153876354
69972,26036,0.02263451
69973,26036,0.039845548
69975,26035,0.006365635
69976,26035,0.233321355
69977,26035,0.015351213
69984,26019,0.02345129
69985,26011,0.199886502
69985,26019,0.00570727
69990,26027,0.150634551
70003,8035,0.031028441
70004,8035,0.08194471
70005,8035,0.074110202
70023,8001,0.045161794
70275,2001,0.008468389
70288,2001,0.008790935
70307,26017,0.010435273
70308,26017,0.041834681
70309,26017,0.026926726
70311,26017,0.041115275
70312,26017,0.035272172
70314,26017,0.022520101
70315,26017,0.023001823
70320,26046,0.110637843
70321,26007,0.642982396
70321,26046,0.048887711
70322,26007,0.253999096
70323,26065,0.113994111
70324,26065,0.14925318
70325,26036,0.009694372
70325,26065,0.080335957
70329,26035,0.136566158
70330,26035,0.077760945
70331,26035,0.105138907
70332,26035,0.028416554
70337,26019,0.114957501
70343,26027,0.150402022
70356,8035,0.079831961
70358,8035,0.064034207
70359,8035,0.061040782
70376,8001,0.043606469
70628,2001,0.008592675
70641,2001,0.008524674
70660,26017,0.028170434
70661,26017,0.038751808
70662,26017,0.047119711
70663,26017,0.03913614
70664,26017,0.010885424
70667,26017,0.043089368
70675,26007,0.103018509
70675,26065,0.169113976
70676,26065,0.358580695
70682,26035,0.148153103
70685,26035,0.085798775
70686,26019,0.054460649
70686,26035,0.017491964
70686,26059,0.223421132
70687,26019,0.058367925
70688,26019,0.126488781
70689,26019,0.160830822
70690,26019,0.052153127
70696,26027,0.149650994
70708,8035,0.0706779
70709,8035,0.004719235
70712,8005,0.025484776
70712,8035,0.004108673
70713,8005,0.032960892
70729,8001,0.042868983
70980,2001,0.006278673
70981,2001,0.002093107
70994,2001,0.008485027
71013,26017,0.040242642
71019,26017,0.031245258
71020,26017,0.011394209
71029,26060,0.434074013
71029,26065,0.114098379
71035,26035,0.06390956
71035,26043,0.140882995
71039,26019,0.010754264
