GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fter
17176,30006,63821.241,653.850,0.010245025
17177,30147,51031.690,1370.802,0.026861782
17177,30147,51031.690,5855.066,0.114733918
17177,30020,25835.110,2698.961,0.104468704
17177,30147,51031.690,4827.383,0.094595781
17177,30147,51031.690,7167.852,0.140458836
17177,30168,32026.496,1819.759,0.056820424
17177,30147,51031.690,2628.759,0.051512278
17177,30147,51031.690,536.977,0.01052243
17177,30147,51031.690,5016.325,0.098298242
17178,30020,25835.110,6430.651,0.248911322
17178,30020,25835.110,2958.082,0.114498508
17178,30020,25835.110,2113.683,0.08181436
17178,30168,32026.496,1644.768,0.051356466
17178,30168,32026.496,690.638,0.021564597
17179,30201,90892.892,14669.965,0.16139838
17179,30201,90892.892,4655.458,0.051219167
17179,30201,90892.892,3212.603,0.035344934
17180,30201,90892.892,8399.340,0.092409204
17180,30201,90892.892,5958.566,0.065555911
17181,30117,55132.540,3372.980,0.061179485
17182,30052,35967.460,1205.760,0.033523642
17182,30117,55132.540,5213.467,0.094562428
17183,30117,55132.540,13710.269,0.248678346
17183,30117,55132.540,3140.044,0.056954458
17184,30117,55132.540,5187.785,0.094096607
17184,30174,359250.679,9835.461,0.027377711
17198,30015,76829.850,1074.809,0.013989466
17199,30141,196315.116,1958.768,0.009977674
17199,30015,76829.850,4544.467,0.059149752
17199,30141,196315.116,6042.624,0.03078023
17200,30141,196315.116,4446.490,0.022649759
17201,30141,196315.116,4522.639,0.023037651
17201,30141,196315.116,6468.202,0.032948058
17248,04003,777820.542,3098.818,0.003983975
17249,04003,777820.542,6493.221,0.008347968
17249,04009,325408.521,2504.925,0.007697786
17267,04010,569905.247,9086.093,0.015943165
17453,06009,271228.337,4245.543,0.015653021
17454,06009,271228.337,1452.221,0.005354238
17454,06006,71238.673,7271.558,0.102073187
17454,06006,71238.673,8106.707,0.113796436
17454,06009,271228.337,4676.773,0.017242938
17454,06006,71238.673,5047.559,0.070854192
17454,06009,271228.337,1135.277,0.004185688
17454,06006,71238.673,749.197,0.010516718
17455,16014,84302.750,12594.379,0.149394647
17456,16026,121620.046,1251.087,0.010286848
17457,16026,121620.046,754.494,0.006203701
17457,16026,121620.046,10184.654,0.083741575
17457,16026,121620.046,654.602,0.005382356
17458,16026,121620.046,1358.936,0.011173622
17458,16015,231144.207,7095.034,0.030695271
17459,16015,231144.207,7131.750,0.030854115
17476,16035,294083.599,18134.761,0.061665325
17476,16035,294083.599,2551.820,0.008677192
17477,16035,294083.599,123.446,0.000419766
17492,15123,90175.512,2232.752,0.024760066
17493,15123,90175.512,4360.755,0.048358531
17497,15080,146794.024,4364.897,0.029734843
17512,17032,17414.061,935.780,0.053737047
17512,17022,54528.570,5085.629,0.093265396
17512,21022,20432.965,2195.733,0.107460331
17512,21033,26608.854,11292.330,0.424382444
17512,21005,5238.985,1066.982,0.203662033
17512,21022,20432.965,5399.719,0.264265082
17512,21033,26608.854,1941.210,0.072953556
17512,21022,20432.965,500.216,0.024480843
17513,21188,47351.917,9460.887,0.199799456
17513,21022,20432.965,2723.785,0.133303464
17513,21188,47351.917,2494.876,0.052687953
17513,21022,20432.965,3441.786,0.168442809
17513,21188,47351.917,6174.573,0.130397535
17513,21188,47351.917,1243.768,0.026266468
17514,21022,20432.965,2214.207,0.108364458
17514,21188,47351.917,1515.362,0.032002126
17514,21069,55981.910,157.449,0.002812491
17515,21069,55981.910,131.329,0.002345924
17516,21121,34894.486,6576.003,0.188453934
17516,21019,135779.890,13479.755,0.099276523
17516,21121,34894.486,4753.747,0.136232026
17517,21121,34894.486,4019.798,0.115198648
17517,21159,39926.643,11710.242,0.293293927
17518,21114,358515.574,4693.449,0.01309134
17518,21114,358515.574,1526.175,0.004256928
17519,21150,53421.069,7822.944,0.146439297
17519,21193,61623.034,13698.349,0.222292669
17519,21193,61623.034,8233.096,0.133604202
17519,21193,61623.034,2580.108,0.041869207
17520,21193,61623.034,1971.404,0.031991346
17521,21153,69724.880,1888.509,0.027085154
17521,21182,15092.497,972.481,0.064434729
17522,21189,27864.895,2037.097,0.073106203
17522,21189,27864.895,1285.057,0.04611741
17523,21154,100130.900,2678.846,0.02675344
17523,21189,27864.895,2.970,0.000106572
17523,21189,27864.895,200.671,0.007201556
17526,21110,197003.437,6122.227,0.031076752
17528,30018,11959.846,5195.376,0.434401598
17528,21099,115467.909,883.652,0.007652792
17528,30018,11959.846,1425.915,0.119225238
17528,21099,115467.909,1229.252,0.010645828
17528,30018,11959.846,3640.014,0.304352918
17528,21063,77322.003,5120.158,0.066218639
17528,21099,115467.909,3753.175,0.03250405
17528,30018,11959.846,1698.540,0.142020245
17528,30099,113281.769,3546.604,0.031307812
17528,21063,77322.003,943.359,0.0122004
17529,30099,113281.769,3236.381,0.0285693
17530,30030,27850.044,15016.906,0.53920583
17530,30147,51031.690,1512.051,0.02962964
17530,30030,27850.044,40.043,0.001437819
17531,30098,5384.523,5384.523,1
17531,30135,20405.220,6381.159,0.312721888
17531,30185,11802.600,4999.215,0.423568946
17532,30113,17095.285,2647.314,0.15485638
17532,30168,32026.496,187.599,0.005857634
17532,30201,90892.892,11540.466,0.126967746
17532,30085,115318.527,6808.510,0.059040903
17532,30113,17095.285,3885.915,0.22730915
17532,30168,32026.496,13109.151,0.409322036
17532,30113,17095.285,10562.057,0.61783447
17532,30085,115318.527,5305.681,0.046008921
17532,30014,81490.545,2634.754,0.032332021
17532,30068,66476.043,818.237,0.012308755
17532,30068,66476.043,850.770,0.012798147
17533,30201,90892.892,1074.890,0.011825896
17533,30014,81490.545,1399.457,0.017173245
17533,30068,66476.043,2340.560,0.03520907
17533,30052,35967.460,2780.018,0.077292595
17534,30052,35967.460,11043.214,0.30703346
17534,30117,55132.540,2628.524,0.047676462
17535,30053,124624.503,1227.857,0.00985245
17535,30053,124624.503,390.614,0.003134325
17535,30052,35967.460,3785.902,0.105259078
17535,30117,55132.540,60.395,0.00109545
17535,30031,120368.954,247.913,0.002059607
17535,30053,124624.503,1018.128,0.008169566
17536,30031,120368.954,9331.138,0.077521135
17537,30031,120368.954,13046.271,0.108385681
17537,30031,120368.954,3648.442,0.030310493
17540,30049,273252.637,2879.637,0.010538368
17540,30181,215821.775,53.736,0.000248982
17540,30049,273252.637,126.259,0.000462059
17540,30181,215821.775,826.700,0.003830478
17552,30141,196315.116,8622.835,0.043923441
17553,30141,196315.116,17611.648,0.089711115
17601,04003,777820.542,4921.390,0.006327154
17620,04010,569905.247,9081.892,0.015935794
17803,06001,175340.002,6714.620,0.038294858
17806,06006,71238.673,1848.552,0.02594871
17807,06006,71238.673,5231.994,0.07344317
17807,06006,71238.673,3581.702,0.050277493
17807,06006,71238.673,7008.511,0.098380707
17807,06006,71238.673,4706.768,0.066070402
17808,06002,364354.521,9031.051,0.024786438
17809,06002,364354.521,3351.554,0.009198606
17809,16026,121620.046,8308.717,0.068317001
17809,06002,364354.521,137.803,0.000378213
17810,16026,121620.046,3287.179,0.027028268
17810,16026,121620.046,6251.203,0.051399448
17810,16026,121620.046,1044.907,0.008591565
17811,16026,121620.046,2969.682,0.024417701
17817,16089,82907.488,326.938,0.003943409
17818,16002,172300.739,4538.805,0.026342342
17819,16002,172300.739,24338.235,0.141254384
17819,16006,86779.827,1633.749,0.018826372
17824,16064,95195.598,2041.098,0.0214411
17829,16035,294083.599,176.237,0.000599274
17829,16035,294083.599,7089.104,0.024105744
17830,16035,294083.599,360.884,0.001227148
17845,15123,90175.512,9862.469,0.109369701
17846,15123,90175.512,16272.264,0.180451026
17852,15021,134769.894,5649.516,0.041919722
17852,15021,134769.894,975.071,0.007235082
17855,15088,69221.092,3915.495,0.056565057
17855,15052,88688.866,501.816,0.005658158
17856,15052,88688.866,3120.998,0.035190415
17858,15063,119020.710,3949.800,0.033185819
17858,17007,140604.068,2246.918,0.015980464
17862,17029,134093.617,2264.442,0.016887025
17862,17026,32465.231,1010.555,0.031127286
17862,17002,46753.108,5348.145,0.114391229
17863,15068,41429.512,3164.836,0.076390848
17863,17030,25599.775,1966.111,0.076801898
17863,15068,41429.512,467.580,0.011286157
17864,15068,41429.512,170.524,0.004116
17864,15034,14063.948,3946.180,0.280588377
17864,17016,29819.140,1532.128,0.051380687
17865,17022,54528.570,957.001,0.017550449
17865,17022,54528.570,486.025,0.008913226
17865,17022,54528.570,6616.990,0.121349048
17865,21188,47351.917,3325.529,0.070230076
17866,21022,20432.965,87.897,0.004301711
17866,21188,47351.917,12111.757,0.255781767
17867,21019,135779.890,19077.419,0.140502538
17868,21019,135779.890,3953.703,0.029118476
17868,21019,135779.890,3703.915,0.027278817
17868,21019,135779.890,5803.559,0.042742404
17868,21019,135779.890,1880.276,0.013847975
17868,21019,135779.890,611.739,0.004505372
17869,21019,135779.890,5380.082,0.039623552
17870,21106,51324.947,5978.998,0.116493027
17870,21114,358515.574,4327.137,0.012069593
17870,21106,51324.947,937.142,0.018258989
17870,21106,51324.947,224.343,0.004371025
17871,21114,358515.574,2660.689,0.007421404
17872,21193,61623.034,7587.972,0.123135314
17872,21040,39226.914,381.539,0.009726467
17874,21182,15092.497,5035.939,0.333671688
17874,21182,15092.497,77.676,0.005146675
17874,21097,3958.559,3657.894,0.924047012
17875,21151,22617.520,5641.890,0.249447779
17875,21182,15092.497,1222.063,0.080971544
17875,21097,3958.559,300.664,0.075952988
17875,21151,22617.520,3293.764,0.145628889
17876,21154,100130.900,5031.805,0.050252271
17876,21144,9524.698,462.719,0.048580944
17876,21154,100130.900,1392.705,0.01390884
17876,21144,9524.698,544.020,0.05711679
17876,21154,100130.900,7.557,7.54739E-05
17877,21115,125840.904,2081.512,0.016540822
17880,21063,77322.003,666.209,0.008616036
17881,21023,28813.222,9449.116,0.327943746
17882,21023,28813.222,9819.177,0.340787193
17882,21023,28813.222,624.443,0.021672115
17882,30099,113281.769,1377.225,0.012157514
17882,30101,38782.583,3911.039,0.100845255
17882,21023,28813.222,791.362,0.02746525
17882,21023,28813.222,322.717,0.011200312
17884,30085,115318.527,13263.714,0.115018066
17884,30085,115318.527,2363.451,0.020494977
17884,30022,30587.934,1491.482,0.048760477
17885,30085,115318.527,2140.896,0.018565065
17885,30085,115318.527,716.956,0.006217181
17885,30085,115318.527,241.762,0.002096469
17885,30044,86719.912,4677.462,0.053937576
17885,30068,66476.043,636.050,0.009568113
17885,30044,86719.912,338.904,0.003908024
17886,30044,86719.912,1739.796,0.02006224
17887,30021,45549.369,5166.924,0.113435693
17888,30021,45549.369,4719.441,0.103611564
17888,30021,45549.369,1494.721,0.032815401
17888,30053,124624.503,6199.987,0.049749339
17888,30125,162853.027,13579.477,0.083384862
17889,30031,120368.954,69.435,0.000576852
17889,30125,162853.027,6200.938,0.038076899
17893,30181,215821.775,39.913,0.000184936
17895,30181,215821.775,731.760,0.003390574
17944,04003,777820.542,1291.662,0.001660617
17944,04003,777820.542,6456.908,0.008301283
17973,04010,569905.247,7123.687,0.012499774
17974,04010,569905.247,2372.214,0.00416247
17992,23004,1315334.150,5044.948,0.003835487
17992,23004,1315334.150,7055.258,0.005363853
18156,06001,175340.002,10527.359,0.060039685
18156,06001,175340.002,4250.651,0.024242333
18159,06006,71238.673,14684.732,0.206134275
18159,06006,71238.673,2602.554,0.036532886
18162,06002,364354.521,23271.932,0.06387167
18163,14065,98412.422,1508.830,0.015331702
18163,14065,98412.422,8671.366,0.08811252
18171,16002,172300.739,5810.904,0.033725359
18172,16002,172300.739,1452.329,0.008429035
18177,16064,95195.598,218.251,0.002292663
18177,16064,95195.598,540.770,0.00568062
18177,16064,95195.598,235.065,0.002469282
18177,16064,95195.598,253.015,0.002657845
18186,16097,47835.140,6285.415,0.131397431
18194,16092,112759.438,1950.132,0.017294621
18198,15123,90175.512,16984.141,0.188345379
18203,15097,64081.849,4565.330,0.071242177
18203,15086,254861.620,5420.599,0.021268792
18203,15077,57336.214,14993.481,0.261501067
18204,15086,254861.620,8690.427,0.03409861
18204,15021,134769.894,8240.615,0.061145814
18205,15021,134769.894,17714.196,0.131440309
18205,15021,134769.894,8861.460,0.065752518
18205,15021,134769.894,5829.751,0.043257069
18209,15049,28800.643,1370.106,0.047572059
18210,15063,119020.710,6011.713,0.05050981
18211,15063,119020.710,410.429,0.00344838
18211,15063,119020.710,97.732,0.000821132
18211,17007,140604.068,2542.600,0.018083406
18211,15063,119020.710,2920.368,0.024536634
18216,15094,21754.721,1163.344,0.053475475
18216,15068,41429.512,2271.605,0.054830595
18216,15068,41429.512,573.500,0.013842783
18217,15068,41429.512,215.336,0.005197645
18217,15068,41429.512,472.710,0.011409985
18221,21126,11485.917,1065.549,0.092770071
18222,21126,11485.917,1652.887,0.143905517
18222,21106,51324.947,603.088,0.011750395
18222,21126,11485.917,1977.283,0.172148509
18222,21140,81335.470,699.033,0.008594438
18222,21125,8528.462,248.672,0.029157947
18222,21126,11485.917,596.286,0.051914504
18222,21119,62819.222,505.912,0.008053464
18222,21125,8528.462,190.373,0.022322126
18222,21140,81335.470,259.843,0.003194712
18223,21106,51324.947,2934.024,0.057165656
18226,21040,39226.914,11096.765,0.282886514
18226,21040,39226.914,710.506,0.018112706
18229,21065,31507.596,428.469,0.013598925
18230,21065,31507.596,5156.193,0.163649196
18230,21115,125840.904,19.414,0.000154275
18232,21045,105663.525,15.238,0.00014421
18235,30101,38782.583,12681.763,0.326996353
18236,30101,38782.583,16358.960,0.421812038
18236,30127,2636.886,774.359,0.293664358
18237,30022,30587.934,19280.319,0.630324344
18237,30127,2636.886,127.460,0.048337244
18237,30047,71173.055,1532.055,0.021525772
18237,30062,27513.327,8205.699,0.298244523
18237,30022,30587.934,1923.298,0.062877661
18237,30085,115318.527,4592.681,0.039826049
18237,30022,30587.934,26.615,0.000870128
18237,30062,27513.327,2183.281,0.079353571
18238,30044,86719.912,14192.755,0.163662011
18239,30044,86719.912,11717.786,0.135122209
18241,30125,162853.027,5923.084,0.036370736
18241,30125,162853.027,4792.346,0.029427427
18241,30125,162853.027,146.217,0.000897844
18241,30125,162853.027,359.473,0.002207346
18241,30125,162853.027,9341.449,0.057361225
