kg,PM10,PM2.5,NOx,SO2,CO,VOC, NH3,CN, CO2,CH4
14106,0.000329647,0.000310877,0.000356039,0.000389125,0.00056267,0.000522598,0.000409552,0.000268598,0.00056267,0.000522598
14107,0.000578351,0.000558591,0.000657362,0.000654064,0.00095997,0.000859376,0.000696317,0.000519939,0.00095997,0.000859376
14108,0.004184947,0.004308862,0.003917533,0.003770131,0.004316342,0.004613216,0.003477412,0.004432877,0.004316342,0.004613216
14109,0.001917121,0.001880292,0.002115674,0.002171245,0.003018612,0.002749801,0.002272782,0.001776831,0.003018612,0.002749801
14110,0.002225388,0.002231395,0.002287356,0.002360709,0.003134009,0.002952289,0.002392204,0.002189526,0.003134009,0.002952289
14111,0.001399797,0.001397949,0.001515388,0.001512387,0.002195623,0.001927948,0.001525385,0.001352311,0.002195623,0.001927948
14112,0.001204465,0.00121195,0.001287989,0.001280596,0.00172053,0.001566474,0.001262667,0.001183334,0.00172053,0.001566474
14113,0.001921709,0.002029392,0.001892061,0.001812872,0.002270058,0.002121916,0.001636287,0.002093247,0.002270058,0.002121916
14114,0.002202593,0.002248682,0.002205881,0.002249797,0.002989406,0.002845845,0.002229395,0.002268261,0.002989406,0.002845845
14115,0.000671083,0.00065577,0.000713882,0.000751352,0.001153999,0.001009119,0.000799122,0.000616499,0.001153999,0.001009119
14116,0.002131942,0.002055369,0.002353182,0.002401768,0.002891009,0.002806101,0.002493592,0.001911595,0.002891009,0.002806101
14117,0.00078892,0.000778613,0.000853934,0.000884199,0.001461258,0.001249336,0.00092014,0.00074018,0.001461258,0.001249336
14118,0.003854271,0.00380587,0.004103931,0.004087911,0.006088837,0.005654619,0.004278905,0.00367658,0.006088837,0.005654619
14119,0.003361779,0.003393204,0.003421111,0.003438692,0.004857417,0.004582892,0.003403351,0.003355174,0.004857417,0.004582892
14120,0.1766901,0.171920843,0.175616415,0.184942318,0.143620923,0.147087583,0.194761602,0.168131641,0.143620923,0.147087583
14121,0.004281192,0.004420103,0.003757698,0.003621372,0.003917338,0.004420308,0.003085919,0.004572916,0.003917338,0.004420308
14122,0.000497176,0.000537415,0.000432753,0.000449801,0.000541158,0.000520601,0.000395344,0.000580941,0.000541158,0.000520601
14123,0.002547433,0.002900527,0.002201103,0.001982732,0.002294328,0.002057034,0.001512448,0.003328891,0.002294328,0.002057034
14124,0.010183448,0.010436399,0.008913047,0.009049611,0.011204209,0.011910309,0.007992434,0.010743878,0.011204209,0.011910309
14125,0.00454573,0.004833673,0.004582212,0.004246469,0.005172264,0.004798205,0.003805064,0.005096694,0.005172264,0.004798205
15001,0.004025837,0.004203296,0.003711397,0.003703928,0.004030648,0.004030481,0.002972527,0.004366477,0.004030648,0.004030481
15002,0.002888787,0.002800619,0.003264727,0.003129057,0.002709029,0.003045135,0.003767762,0.002789534,0.002709029,0.003045135
15003,0.001997969,0.002023733,0.001952791,0.001982082,0.002280839,0.002310238,0.001770825,0.002023894,0.002280839,0.002310238
15004,0.001670991,0.001796785,0.001292479,0.001412928,0.001284188,0.001299706,0.000984248,0.001932086,0.001284188,0.001299706
15005,0.001285456,0.001221848,0.001776316,0.00143596,0.001387566,0.001495289,0.001983357,0.001218229,0.001387566,0.001495289
15006,0.000642302,0.0006424,0.000654617,0.000657785,0.000777982,0.000781896,0.000599655,0.000629281,0.000777982,0.000781896
15007,0.0006554,0.000652465,0.000668753,0.000677836,0.000807997,0.000820726,0.000635716,0.000637073,0.000807997,0.000820726
15008,0.001233921,0.001159859,0.001269465,0.001419492,0.001909222,0.002149441,0.001717933,0.00108682,0.001909222,0.002149441
15009,0.001486682,0.001438734,0.001686432,0.001616524,0.001385951,0.001564055,0.001956791,0.001430641,0.001385951,0.001564055
15010,0.000689109,0.000665529,0.000774308,0.000753388,0.000635368,0.000720366,0.000925726,0.000662833,0.000635368,0.000720366
15011,0.001038935,0.001001545,0.001175338,0.001140064,0.000954499,0.001082724,0.001397944,0.000992704,0.000954499,0.001082724
15012,0.003897291,0.003776669,0.004024348,0.00414374,0.002974529,0.003318029,0.004784098,0.003674696,0.002974529,0.003318029
15013,0.044868175,0.04580525,0.041937899,0.043018114,0.028119174,0.033021413,0.046663379,0.048372548,0.028119174,0.033021413
15014,0.00932455,0.009651337,0.008974606,0.008754538,0.009524582,0.009257636,0.006744487,0.009805344,0.009524582,0.009257636
15015,0.000406704,0.00038294,0.000469864,0.000467469,0.000379741,0.000440446,0.000603469,0.000370423,0.000379741,0.000440446
15016,0.00035784,0.000335253,0.000415264,0.00041478,0.00034009,0.00039808,0.000540211,0.000322363,0.00034009,0.00039808
15017,0.000102299,8.87E-05,0.000123018,0.00013562,9.84E-05,0.000121171,0.00020222,7.87E-05,9.84E-05,0.000121171
15018,6.96E-05,5.59E-05,6.97E-05,9.96E-05,6.59E-05,8.74E-05,0.000159043,4.32E-05,6.59E-05,8.74E-05
15019,0.000968826,0.000849317,0.001052826,0.001269741,0.001221289,0.00129327,0.001533244,0.000680893,0.001221289,0.00129327
15020,0.014013674,0.013592825,0.015866429,0.015161709,0.013117498,0.014792963,0.018221854,0.013541399,0.013117498,0.014792963
15021,0.002234637,0.002276906,0.002166205,0.002176814,0.00236448,0.002298313,0.001743615,0.002257838,0.00236448,0.002298313
15022,0.000310815,0.000287849,0.000369712,0.000369216,0.000305644,0.000353148,0.000492269,0.000273463,0.000305644,0.000353148
15023,0.001626784,0.001662859,0.001507797,0.001556435,0.0009977,0.001177482,0.001696822,0.001761508,0.0009977,0.001177482
15024,0.009315544,0.009499225,0.008714993,0.008956486,0.005861927,0.006882544,0.009746717,0.010019665,0.005861927,0.006882544
15025,0.011325966,0.010989691,0.012792838,0.012245564,0.010578983,0.011927929,0.014710933,0.010952965,0.010578983,0.011927929
15026,0.00090262,0.000912123,0.000911112,0.000902553,0.001051872,0.001045742,0.000777952,0.000900873,0.001051872,0.001045742
15027,1.33E-05,1.01E-05,2.07E-05,2.03E-05,1.84E-05,2.13E-05,3.70E-05,7.85E-06,1.84E-05,2.13E-05
15028,0.001029594,0.000994165,0.001162193,0.001126024,0.0009427,0.001068891,0.001374567,0.00098699,0.0009427,0.001068891
15029,0.003860062,0.00374247,0.004365137,0.004179714,0.00364033,0.004086173,0.005023094,0.003725296,0.00364033,0.004086173
15030,0.00120265,0.001159705,0.001360861,0.001317061,0.001116281,0.001268316,0.001606498,0.001148548,0.001116281,0.001268316
15031,0.010736225,0.010421662,0.012120924,0.011596393,0.009994213,0.011281777,0.013919705,0.010391718,0.009994213,0.011281777
15032,0.000580558,0.000545448,0.000627824,0.000670804,0.000871772,0.0009693,0.000808808,0.000509298,0.000871772,0.0009693
15033,0.070111532,0.068044432,0.079243786,0.075764045,0.065404141,0.073820269,0.090999315,0.067840313,0.065404141,0.073820269
15034,3.80E-05,3.20E-05,4.38E-05,5.21E-05,3.31E-05,4.32E-05,8.47E-05,2.80E-05,3.31E-05,4.32E-05
15035,0.001315891,0.001269474,0.001495636,0.001439931,0.001265439,0.001415745,0.001752024,0.001257418,0.001265439,0.001415745
15036,0.000512387,0.000495183,0.000572466,0.000559858,0.000464416,0.000527681,0.000689255,0.000493818,0.000464416,0.000527681
15037,0.018942752,0.019333216,0.01769232,0.018174369,0.011872895,0.013936458,0.019726057,0.020410364,0.011872895,0.013936458
15038,0.00017756,0.000158045,0.00019055,0.000224245,0.000164496,0.000197053,0.000322698,0.000144044,0.000164496,0.000197053
15039,0.011871128,0.011517296,0.013423025,0.012839187,0.011063335,0.012492815,0.015434,0.011479007,0.011063335,0.012492815
15040,0.002544866,0.002619449,0.002455194,0.002455366,0.002640063,0.002504071,0.001820057,0.002630918,0.002640063,0.002504071
15041,0.000554557,0.000423189,0.000656714,0.00084279,0.00100884,0.001446642,0.001538934,0.000328307,0.00100884,0.001446642
15042,0.007823127,0.008063668,0.007409819,0.007415664,0.008134569,0.008035897,0.005933335,0.008179226,0.008134569,0.008035897
15043,0.000884242,0.000771842,0.000931038,0.00115695,0.001051129,0.001141994,0.001447415,0.000620914,0.001051129,0.001141994
15044,0.000765935,0.00073932,0.000863285,0.000838325,0.000701626,0.000794567,0.001032694,0.000735995,0.000701626,0.000794567
15045,0.005508159,0.005714754,0.005281282,0.005163944,0.005869883,0.005688919,0.004041595,0.005844536,0.005869883,0.005688919
15046,0.001728104,0.001876952,0.001175432,0.001374856,0.000644115,0.000755782,0.001039679,0.002082359,0.000644115,0.000755782
15047,0.002710777,0.00272573,0.002696658,0.002730035,0.003143957,0.003243676,0.002567419,0.002713882,0.003143957,0.003243676
15048,0.003885412,0.00406686,0.003682233,0.003567482,0.004076639,0.00382912,0.002618969,0.004184114,0.004076639,0.00382912
15049,0.000481627,0.000474295,0.000512067,0.000512327,0.0006353,0.000630971,0.000480441,0.000454213,0.0006353,0.000630971
15050,0.000359766,0.00033676,0.00041781,0.000417758,0.000341833,0.00040026,0.000545042,0.00032353,0.000341833,0.00040026
15051,0.028885796,0.030887812,0.025009222,0.023968836,0.018449063,0.017369701,0.010061304,0.031482111,0.018449063,0.017369701
15052,0.001003664,0.001013469,0.000991941,0.00100464,0.001142627,0.001153657,0.00089432,0.001006042,0.001142627,0.001153657
15053,0.001444289,0.001395615,0.001636287,0.001574863,0.001355382,0.001525638,0.001911187,0.001385116,0.001355382,0.001525638
15054,0.037139572,0.037544346,0.037695354,0.0349857,0.031454492,0.030070192,0.021796205,0.035209825,0.031454492,0.030070192
15055,5.80E-05,4.73E-05,5.91E-05,8.38E-05,6.83E-05,8.06E-05,0.000127451,3.66E-05,6.83E-05,8.06E-05
15056,0.000680811,0.000655172,0.000778789,0.000797773,0.000987522,0.000935484,0.00070313,0.000606662,0.000987522,0.000935484
15057,0.095635625,0.097619208,0.089360097,0.091720412,0.059959114,0.070400433,0.099532695,0.103075993,0.059959114,0.070400433
15058,0.051591953,0.050069949,0.058323796,0.055753219,0.048151749,0.054342283,0.066963386,0.049917336,0.048151749,0.054342283
15059,0.00058783,0.000566616,0.000668906,0.000646219,0.000554149,0.000622584,0.000800159,0.000563468,0.000554149,0.000622584
15060,0.015672375,0.015976417,0.014666962,0.015079546,0.009909636,0.011617454,0.016425124,0.016846221,0.009909636,0.011617454
15061,0.000130744,0.00011365,0.000165671,0.00017327,0.000151851,0.000171995,0.000250706,9.96E-05,0.000151851,0.000171995
15062,0.006497395,0.006502285,0.006785766,0.006312559,0.006006561,0.005517183,0.003741489,0.005930712,0.006006561,0.005517183
15063,0.00117564,0.001196584,0.001117679,0.001152865,0.001276445,0.001297831,0.001033054,0.001206881,0.001276445,0.001297831
15064,0.001039789,0.001083707,0.001037407,0.000977168,0.001258872,0.001161659,0.000652233,0.001095712,0.001258872,0.001161659
15065,0.001262033,0.001216376,0.001435409,0.001382995,0.001185558,0.001342825,0.001685466,0.001203399,0.001185558,0.001342825
15066,8.73E-05,7.30E-05,0.000101239,0.00012225,0.000113042,0.000141099,0.000190723,6.13E-05,0.000113042,0.000141099
15067,0.000171284,0.000139455,0.000236814,0.000245352,0.000243583,0.000267298,0.000375629,0.000107962,0.000243583,0.000267298
15068,0.00070143,0.00067696,0.000791811,0.000768087,0.000646602,0.00073459,0.000946203,0.000673859,0.000646602,0.00073459
15069,0.000154204,0.000135829,0.000191822,0.000199665,0.000170377,0.000195075,0.000283906,0.000121018,0.000170377,0.000195075
15070,0.006455251,0.006257782,0.007304821,0.00699199,0.006040005,0.006823543,0.008416488,0.006231235,0.006040005,0.006823543
15071,0.000365196,0.000355857,0.000385078,0.000399153,0.000464785,0.000480902,0.00040584,0.000340925,0.000464785,0.000480902
15072,1.67E-05,1.27E-05,1.62E-05,2.55E-05,1.39E-05,2.09E-05,4.63E-05,9.85E-06,1.39E-05,2.09E-05
15073,2.22E-05,1.70E-05,1.80E-05,3.40E-05,1.49E-05,2.00E-05,5.98E-05,1.32E-05,1.49E-05,2.00E-05
15074,0.003364396,0.003603807,0.003226901,0.002916476,0.003736184,0.003443811,0.001621664,0.003761204,0.003736184,0.003443811
15075,0.000753273,0.000727327,0.000848602,0.000823846,0.000680661,0.000776694,0.001013782,0.000724242,0.000680661,0.000776694
15076,0.006187299,0.006283596,0.006317775,0.005907835,0.005631556,0.005211844,0.003432709,0.005921446,0.005631556,0.005211844
15077,0.000122579,0.00010871,0.000142943,0.000157247,0.000189683,0.000204336,0.000199118,9.21E-05,0.000189683,0.000204336
15078,0.000172965,0.000152411,0.000249261,0.000230183,0.000341112,0.000313241,0.000305617,0.000130742,0.000341112,0.000313241
15079,0.000646354,0.000637067,0.000657437,0.00068223,0.000805063,0.00081537,0.000675958,0.000617299,0.000805063,0.00081537
15080,0.003166691,0.002620169,0.0031927,0.00440624,0.004754893,0.005295771,0.007170672,0.00220498,0.004754893,0.005295771
15081,0.007804514,0.007565535,0.008838438,0.008453754,0.007329973,0.008254216,0.010175159,0.007532104,0.007329973,0.008254216
15082,0.003039134,0.002991478,0.004140446,0.00329644,0.004505228,0.004234738,0.00315177,0.002871758,0.004505228,0.004234738
15083,0.000212269,0.000189589,0.00026443,0.000269192,0.000235529,0.000263478,0.000372927,0.000171123,0.000235529,0.000263478
15084,0.000333664,0.000310136,0.00039519,0.000393327,0.000326562,0.000379496,0.000518628,0.000295359,0.000326562,0.000379496
15085,0.003262529,0.003445404,0.003091012,0.002924487,0.003295085,0.00322889,0.001982838,0.003574191,0.003295085,0.00322889
15086,0.002610699,0.002355348,0.00267668,0.003216551,0.003612171,0.003814832,0.00428289,0.002112833,0.003612171,0.003814832
15087,0.002196271,0.001706086,0.001590327,0.003271253,0.000902656,0.000957222,0.005761598,0.00132729,0.000902656,0.000957222
15088,0.007293674,0.007563971,0.006795588,0.006765054,0.006967195,0.006800113,0.004826818,0.007630734,0.006967195,0.006800113
15089,0.000164701,0.000144601,0.000208654,0.000214438,0.000183467,0.000210363,0.000304937,0.000128112,0.000183467,0.000210363
15090,0.005278743,0.005578373,0.004960552,0.004712877,0.005025675,0.004934743,0.003015281,0.005760137,0.005025675,0.004934743
15091,0.003724877,0.003789589,0.00348047,0.003601759,0.002357497,0.002767909,0.003949286,0.003988601,0.002357497,0.002767909
15092,0.002452505,0.002377303,0.002771002,0.002657616,0.002270434,0.002569087,0.003202879,0.002367429,0.002270434,0.002569087
15093,0.000830391,0.000803414,0.000932725,0.000905566,0.000760722,0.000858288,0.001107311,0.000801086,0.000760722,0.000858288
15094,0.000211754,0.000189197,0.000263904,0.000268409,0.000235287,0.000263014,0.00037149,0.00017082,0.000235287,0.000263014
15095,0.005385551,0.005483609,0.005043973,0.005197218,0.003405999,0.003991507,0.005684251,0.005775849,0.003405999,0.003991507
15096,0.00073729,0.000712474,0.000827905,0.000805302,0.000668866,0.000760786,0.000987372,0.000709494,0.000668866,0.000760786
15097,0.000826303,0.000821211,0.000845672,0.000859265,0.001002716,0.001016545,0.000809964,0.000800588,0.001002716,0.001016545
15098,0.000544246,0.000454432,0.000398263,0.000861366,0.000200382,0.000230041,0.000661579,0.000351809,0.000200382,0.000230041
15099,0.012802627,0.012416204,0.014494137,0.013856851,0.011984756,0.013508208,0.016662676,0.012367432,0.011984756,0.013508208
15100,0.000803563,0.000779667,0.000885793,0.000870524,0.001028204,0.001038864,0.001058399,0.000779973,0.001028204,0.001038864
15101,0.002300104,0.002026881,0.002338148,0.002944137,0.00387271,0.003805946,0.003846916,0.001703561,0.00387271,0.003805946
15102,0.00090905,0.00091476,0.000915395,0.000925515,0.001691574,0.001460891,0.000775255,0.000897071,0.001691574,0.001460891
15103,0.001261827,0.00121622,0.001420678,0.001382682,0.001769515,0.001734742,0.00168489,0.001203277,0.001769515,0.001734742
15104,0.080882518,0.082574609,0.074740078,0.077537664,0.075468591,0.075981778,0.084090262,0.087204218,0.075468591,0.075981778
15105,0.000716157,0.0007079,0.000730752,0.000751724,0.0013973,0.0012396,0.000742518,0.000687204,0.0013973,0.0012396
15106,0.222283581,0.221798861,0.210047158,0.218454391,0.279698256,0.247756547,0.186579144,0.212976607,0.279698256,0.247756547
15107,0.001652133,0.001459334,0.0018066,0.002122201,0.003698051,0.003676421,0.003031191,0.001294606,0.003698051,0.003676421
15108,0.003937804,0.003817742,0.004410239,0.004264512,0.005475955,0.0053589,0.005126398,0.003800407,0.005475955,0.0053589
15109,0.018846948,0.018291163,0.021064254,0.020367206,0.025724243,0.025406698,0.024460094,0.018235417,0.025724243,0.025406698
15110,0.00569281,0.00608034,0.005068398,0.004872111,0.008028541,0.006399086,0.002334322,0.006240841,0.008028541,0.006399086
15111,0.000844892,0.000807242,0.000871572,0.000949249,0.001729808,0.001592654,0.00107999,0.000764111,0.001729808,0.001592654
15112,0.001053105,0.001072101,0.000979103,0.001018715,0.000968885,0.000985135,0.001131692,0.001132764,0.000968885,0.000985135
15113,0.003431806,0.003523107,0.003289086,0.003304033,0.006219095,0.005349531,0.002766543,0.003574585,0.006219095,0.005349531
15114,0.00154354,0.00165038,0.001413026,0.001340954,0.002574884,0.00206497,0.00071143,0.001713898,0.002574884,0.00206497
15115,0.00675991,0.006858437,0.007064472,0.006300381,0.009749013,0.007488752,0.003064956,0.006297193,0.009749013,0.007488752
15116,0.000142149,0.000123968,0.000242359,0.000192648,0.000436964,0.000375572,0.000267109,0.000105595,0.000436964,0.000375572
15117,0.000416527,0.00041182,0.000428523,0.000438843,0.000845605,0.000746558,0.000415483,0.000397947,0.000845605,0.000746558
15118,0.020516818,0.020940702,0.020346234,0.01878446,0.028012636,0.021454186,0.008337346,0.019345754,0.028012636,0.021454186
15119,0.000263588,0.000277334,0.000260603,0.000242512,0.000509793,0.000416868,0.000136638,0.000280134,0.000509793,0.000416868
